start_time,end_time,instrument,note,start_beat,end_beat,note_value
989,50142,1,62,0.5,0.479166666667,Eighth
51166,71646,1,64,1.0,0.479166666667,Eighth
73182,91614,1,65,1.5,0.479166666667,Eighth
92638,111582,1,67,2.0,0.479166666667,Eighth
112606,134622,1,64,2.5,0.479166666667,Eighth
135646,145374,1,65,3.0,0.25,Sixteenth
145374,156638,1,62,3.25,0.25,Sixteenth
156638,164830,1,61,3.5,0.25,Sixteenth
164830,177118,1,62,3.75,0.25,Sixteenth
177118,210910,1,70,4.0,0.75,Dotted Eighth
224222,227294,1,67,5.0,0.1,Triplet Thirty Second
227294,235486,1,69,5.09166666667,0.1,Triplet Thirty Second
230366,239069,1,67,5.18333333333,0.1,Triplet Thirty Second
238558,243166,1,69,5.275,0.1,Triplet Thirty Second
242654,247262,1,67,5.36666666667,0.1,Triplet Thirty Second
247262,251358,1,69,5.45833333333,0.1,Triplet Thirty Second
250846,255454,1,67,5.55,0.1,Triplet Thirty Second
254942,260061,1,69,5.64166666667,0.1,Triplet Thirty Second
259550,263134,1,67,5.73333333333,0.1,Triplet Thirty Second
263134,267230,1,69,5.825,0.1,Triplet Thirty Second
267230,270302,1,67,5.91666666667,0.0916666666667,Triplet Thirty Second
270302,317918,1,69,6.0,1.25,Tied Quarter-Sixteenth
288734,307166,1,57,6.5,0.5,Eighth
307166,328670,1,59,7.0,0.5,Eighth
317918,328670,1,67,7.25,0.25,Sixteenth
328670,348126,1,60,7.5,0.5,Eighth
328670,338910,1,65,7.5,0.25,Sixteenth
338910,348126,1,64,7.75,0.25,Sixteenth
348126,358366,1,67,8.0,0.25,Sixteenth
348126,368094,1,62,8.0,0.5,Eighth
358366,368094,1,65,8.25,0.25,Sixteenth
368094,376798,1,64,8.5,0.25,Sixteenth
368094,387550,1,59,8.5,0.5,Eighth
376798,387550,1,62,8.75,0.25,Sixteenth
387550,399326,1,60,9.0,0.25,Sixteenth
387550,408030,1,64,9.0,0.5,Eighth
399326,408030,1,57,9.25,0.25,Sixteenth
408030,417246,1,56,9.5,0.25,Sixteenth
408030,439774,1,72,9.5,0.75,Dotted Eighth
417246,428510,1,57,9.75,0.25,Sixteenth
428510,458205,1,65,10.0,0.75,Dotted Eighth
439774,448477,1,71,10.25,0.25,Sixteenth
448477,458205,1,69,10.5,0.25,Sixteenth
458205,465886,1,71,10.75,0.229166666667,Sixteenth
466910,471006,1,62,11.0,0.1,Triplet Thirty Second
466910,478686,1,71,11.0,0.25,Sixteenth
471006,474590,1,64,11.0916666667,0.1,Triplet Thirty Second
474078,479710,1,62,11.1833333333,0.1,Triplet Thirty Second
478686,488414,1,69,11.25,0.25,Sixteenth
479197,483806,1,64,11.275,0.1,Triplet Thirty Second
482782,487390,1,62,11.3666666667,0.1,Triplet Thirty Second
487390,491486,1,64,11.4583333333,0.1,Triplet Thirty Second
488414,499166,1,68,11.5,0.25,Sixteenth
490974,495070,1,62,11.55,0.1,Triplet Thirty Second
494557,498654,1,64,11.6416666667,0.1,Triplet Thirty Second
498142,502750,1,62,11.7333333333,0.1,Triplet Thirty Second
499166,507870,1,69,11.75,0.229166666667,Sixteenth
502750,505310,1,64,11.825,0.1,Triplet Thirty Second
505310,508382,1,62,11.9166666667,0.0916666666667,Triplet Thirty Second
508382,552926,1,64,12.0,1.25,Tied Quarter-Sixteenth
508382,515549,1,69,12.0,0.25,Sixteenth
515549,524254,1,67,12.25,0.25,Sixteenth
524254,535006,1,66,12.5,0.25,Sixteenth
535006,544222,1,67,12.75,0.25,Sixteenth
544222,573918,1,76,13.0,0.75,Dotted Eighth
552926,564702,1,62,13.25,0.25,Sixteenth
564702,573918,1,61,13.5,0.25,Sixteenth
573918,585694,1,59,13.75,0.25,Sixteenth
585694,596446,1,62,14.0,0.25,Sixteenth
585694,627678,1,67,14.0,1.0,Quarter
596446,607198,1,61,14.25,0.25,Sixteenth
607198,618462,1,59,14.5,0.25,Sixteenth
618462,627678,1,57,14.75,0.25,Sixteenth
627678,650718,1,65,15.0,0.5,Eighth
627678,672222,1,62,15.0,1.0,Quarter
650718,672222,1,50,15.5,0.5,Eighth
