start_time,end_time,instrument,note,start_beat,end_beat,note_value
131550,152542,41,69,3.05833333333,1.0,Quarter
131550,152542,72,76,3.05833333333,1.0,Quarter
131550,152542,42,64,3.05833333333,1.0,Quarter
131550,152542,43,45,3.05833333333,1.0,Quarter
131550,152542,41,73,3.05833333333,1.0,Quarter
152542,171998,43,45,4.05833333333,1.0,Quarter
152542,201182,41,73,4.05833333333,2.0,Half
152542,240606,42,64,4.05833333333,4.0,Whole
152542,201182,41,69,4.05833333333,2.0,Half
152542,201182,72,76,4.05833333333,2.0,Half
171998,201182,43,49,5.05833333333,1.0,Quarter
201182,221662,72,74,6.05833333333,1.0,Quarter
201182,221662,41,71,6.05833333333,1.0,Quarter
201182,221662,41,68,6.05833333333,1.0,Quarter
201182,221662,43,52,6.05833333333,1.0,Quarter
221662,240606,72,73,7.05833333333,1.0,Quarter
221662,230878,41,69,7.05833333333,0.5,Eighth
221662,240606,41,69,7.05833333333,1.0,Quarter
221662,240606,43,57,7.05833333333,1.0,Quarter
240606,263134,72,69,8.05833333333,1.0,Quarter
263134,272862,72,71,9.05833333333,0.5,Eighth
263134,272862,41,68,9.05833333333,0.5,Eighth
263134,300510,42,64,9.05833333333,2.0,Half
263134,282078,41,62,9.05833333333,1.0,Quarter
263134,282078,43,52,9.05833333333,1.0,Quarter
282078,300510,41,61,10.0583333333,1.0,Quarter
282078,291294,72,73,10.0583333333,0.5,Eighth
282078,291294,41,69,10.0583333333,0.5,Eighth
282078,300510,43,57,10.0583333333,1.0,Quarter
300510,319454,41,69,11.0583333333,1.0,Quarter
300510,319454,41,57,11.0583333333,1.0,Quarter
300510,319454,72,73,11.0583333333,1.0,Quarter
300510,319454,42,66,11.0583333333,1.0,Quarter
300510,319454,43,54,11.0583333333,1.0,Quarter
319454,338398,72,74,12.0583333333,1.0,Quarter
319454,338398,41,69,12.0583333333,1.0,Quarter
319454,338398,41,66,12.0583333333,1.0,Quarter
319454,338398,42,59,12.0583333333,1.0,Quarter
319454,338398,43,50,12.0583333333,1.0,Quarter
338398,358878,41,69,13.0583333333,1.0,Quarter
338398,349150,42,61,13.0583333333,0.5,Eighth
338398,358878,72,73,13.0583333333,1.0,Quarter
338398,377822,41,64,13.0583333333,2.0,Half
338398,377822,43,52,13.0583333333,2.0,Half
349150,358878,42,62,13.5583333333,0.5,Eighth
358878,377822,42,64,14.0583333333,1.0,Quarter
358878,377822,41,68,14.0583333333,1.0,Quarter
358878,377822,72,71,14.0583333333,1.0,Quarter
377822,397790,72,76,15.0583333333,1.0,Quarter
377822,397790,41,71,15.0583333333,1.0,Quarter
377822,397790,41,68,15.0583333333,1.0,Quarter
377822,397790,43,62,15.0583333333,1.0,Quarter
377822,416222,42,64,15.0583333333,2.0,Half
397790,416222,41,69,16.0583333333,1.0,Quarter
397790,416222,72,81,16.0583333333,1.0,Quarter
397790,416222,41,76,16.0583333333,1.0,Quarter
397790,416222,43,61,16.0583333333,1.0,Quarter
416222,435166,72,74,17.0583333333,1.0,Quarter
416222,435166,41,71,17.0583333333,1.0,Quarter
416222,435166,42,59,17.0583333333,1.0,Quarter
416222,435166,43,59,17.0583333333,1.0,Quarter
416222,435166,41,66,17.0583333333,1.0,Quarter
435166,444381,42,61,18.0583333333,0.5,Eighth
435166,454109,72,78,18.0583333333,1.0,Quarter
435166,454109,41,73,18.0583333333,1.0,Quarter
435166,454109,41,66,18.0583333333,1.0,Quarter
435166,454109,43,57,18.0583333333,1.0,Quarter
