start_time,end_time,instrument,note,start_beat,end_beat,note_value
177630,400350,7,78,0.0,3.48958333333,Dotted Half
177630,239069,7,47,0.0,0.489583333333,Eighth
177630,400350,7,74,0.0,3.48958333333,Dotted Half
239582,268254,7,50,0.5,0.489583333333,Eighth
268766,292318,7,54,1.0,0.489583333333,Eighth
292830,314334,7,59,1.5,0.489583333333,Eighth
314846,338398,7,58,2.0,0.489583333333,Eighth
338910,353246,7,59,2.5,0.489583333333,Eighth
353246,435166,7,47,3.0,0.989583333333,Quarter
400350,435166,7,76,3.5,0.489583333333,Eighth
400350,435166,7,79,3.5,0.489583333333,Eighth
435166,459230,7,76,4.0,0.489583333333,Eighth
435166,459230,7,79,4.0,0.489583333333,Eighth
459230,484829,7,74,4.5,0.489583333333,Eighth
459230,484829,7,78,4.5,0.489583333333,Eighth
484829,507870,7,74,5.0,0.489583333333,Eighth
484829,507870,7,78,5.0,0.489583333333,Eighth
508382,531934,7,73,5.5,0.489583333333,Eighth
508382,531934,7,76,5.5,0.489583333333,Eighth
532446,717789,7,73,6.0,3.48958333333,Dotted Half
532446,563166,7,49,6.0,0.489583333333,Eighth
532446,717789,7,76,6.0,3.48958333333,Dotted Half
563678,587230,7,52,6.5,0.489583333333,Eighth
587742,609758,7,55,7.0,0.489583333333,Eighth
610270,625118,7,59,7.5,0.489583333333,Eighth
625630,654302,7,58,8.0,0.489583333333,Eighth
654814,683998,7,59,8.5,0.489583333333,Eighth
683998,751069,7,42,9.0,0.989583333333,Quarter
717789,751069,7,74,9.5,0.489583333333,Eighth
717789,751069,7,78,9.5,0.489583333333,Eighth
751069,779229,7,74,10.0,0.489583333333,Eighth
751069,779229,7,78,10.0,0.489583333333,Eighth
779229,804830,7,73,10.5,0.489583333333,Eighth
779229,804830,7,76,10.5,0.489583333333,Eighth
804830,827870,7,73,11.0,0.489583333333,Eighth
804830,827870,7,76,11.0,0.489583333333,Eighth
828382,851933,7,74,11.5,0.489583333333,Eighth
828382,851933,7,71,11.5,0.489583333333,Eighth
855006,1036254,7,74,12.0,3.48958333333,Dotted Half
855006,907230,7,47,12.0,0.489583333333,Eighth
855006,1036254,7,71,12.0,3.48958333333,Dotted Half
907741,921566,7,59,12.5,0.489583333333,Eighth
922078,935901,7,59,13.0,0.489583333333,Eighth
936414,958942,7,57,13.5,0.489583333333,Eighth
959454,981470,7,57,14.0,0.489583333333,Eighth
981982,1007582,7,55,14.5,0.489583333333,Eighth
1007582,1066462,7,55,15.0,0.989583333333,Quarter
1036254,1066462,7,73,15.5,0.489583333333,Eighth
1036254,1066462,7,83,15.5,0.489583333333,Eighth
1066462,1094622,7,73,16.0,0.489583333333,Eighth
1066462,1121246,7,43,16.0,0.989583333333,Quarter
1066462,1094622,7,83,16.0,0.489583333333,Eighth
1094622,1121246,7,75,16.5,0.489583333333,Eighth
1094622,1121246,7,81,16.5,0.489583333333,Eighth
1121758,1146334,7,75,17.0,0.489583333333,Eighth
1121758,1168862,7,42,17.0,0.989583333333,Quarter
1121758,1146334,7,81,17.0,0.489583333333,Eighth
1146846,1168862,7,76,17.5,0.489583333333,Eighth
1146846,1168862,7,79,17.5,0.489583333333,Eighth
1169374,1192926,7,79,18.0,0.489583333333,Eighth
1169374,1216478,7,40,18.0,0.989583333333,Quarter
1169374,1192926,7,76,18.0,0.489583333333,Eighth
1193438,1216478,7,74,18.5,0.489583333333,Eighth
1193438,1216478,7,78,18.5,0.489583333333,Eighth
1216990,1262558,7,52,19.0,0.989583333333,Quarter
1216990,1239518,7,74,19.0,0.489583333333,Eighth
1216990,1239518,7,78,19.0,0.489583333333,Eighth
1240030,1262558,7,76,19.5,0.489583333333,Eighth
1240030,1262558,7,73,19.5,0.489583333333,Eighth
1263070,1288158,7,73,20.0,0.489583333333,Eighth
1263070,1308126,7,54,20.0,0.989583333333,Quarter
1263070,1288158,7,76,20.0,0.489583333333,Eighth
1288158,1308126,7,71,20.5,0.489583333333,Eighth
