start_time,end_time,instrument,note,start_beat,end_beat,note_value
1502,72670,43,52,4.0,4.0,Whole
1502,72670,42,64,4.0,4.0,Whole
1502,203742,1,64,4.0,12.0,Unknown
1502,203742,1,52,4.0,12.0,Unknown
72670,81886,44,28,8.0,0.5,Eighth
72670,85470,41,62,8.0,0.75,Dotted Eighth
72670,85470,42,59,8.0,0.75,Dotted Eighth
85470,87518,42,61,8.75,0.125,Thirty Second
85470,87518,41,64,8.75,0.125,Thirty Second
87518,89054,42,59,8.875,0.125,Thirty Second
87518,89054,41,62,8.875,0.125,Thirty Second
89054,96734,44,40,9.0,0.5,Eighth
89054,96734,41,61,9.0,0.5,Eighth
89054,96734,42,57,9.0,0.5,Eighth
96734,100829,41,59,9.5,0.25,Sixteenth
96734,100829,42,56,9.5,0.25,Sixteenth
104926,120798,42,57,10.0,1.0,Quarter
104926,112606,44,33,10.0,0.5,Eighth
104926,120798,41,61,10.0,1.0,Quarter
120798,136670,42,57,11.0,1.0,Quarter
120798,136670,41,61,11.0,1.0,Quarter
120798,128478,44,40,11.0,0.5,Eighth
136670,144862,44,28,12.0,0.5,Eighth
136670,148958,41,62,12.0,0.75,Dotted Eighth
136670,148958,42,59,12.0,0.75,Dotted Eighth
148958,151006,41,64,12.75,0.125,Thirty Second
148958,151006,42,61,12.75,0.125,Thirty Second
151006,153054,41,62,12.875,0.125,Thirty Second
151006,153054,42,59,12.875,0.125,Thirty Second
153054,161246,44,40,13.0,0.5,Eighth
153054,161246,41,61,13.0,0.5,Eighth
153054,161246,42,57,13.0,0.5,Eighth
161246,165342,42,56,13.5,0.25,Sixteenth
161246,165342,41,59,13.5,0.25,Sixteenth
169438,177630,44,33,14.0,0.5,Eighth
169438,203742,41,61,14.0,2.0,Half
169438,203742,42,57,14.0,2.0,Half
185822,195037,44,40,15.0,0.5,Eighth
203742,331742,1,52,16.0,8.0,Unknown
203742,210397,43,40,16.0,0.5,Eighth
203742,214494,1,71,16.0,0.75,Dotted Eighth
203742,214494,1,74,16.0,0.75,Dotted Eighth
203742,331742,1,64,16.0,8.0,Unknown
214494,217054,1,76,16.75,0.125,Thirty Second
214494,217054,1,73,16.75,0.125,Thirty Second
217054,219102,1,71,16.875,0.125,Thirty Second
217054,219102,1,74,16.875,0.125,Thirty Second
219102,226782,1,73,17.0,0.5,Eighth
219102,226782,1,69,17.0,0.5,Eighth
219102,226782,43,52,17.0,0.5,Eighth
226782,231902,1,71,17.5,0.25,Sixteenth
226782,231902,1,68,17.5,0.25,Sixteenth
235998,252894,1,69,18.0,1.0,Quarter
235998,244190,43,45,18.0,0.5,Eighth
235998,252894,1,73,18.0,1.0,Quarter
252894,268254,1,69,19.0,1.0,Quarter
252894,268254,1,73,19.0,1.0,Quarter
252894,262110,43,52,19.0,0.5,Eighth
268254,274398,43,40,20.0,0.5,Eighth
268254,278494,1,71,20.0,0.75,Dotted Eighth
268254,278494,1,74,20.0,0.75,Dotted Eighth
278494,280542,1,73,20.75,0.125,Thirty Second
278494,280542,1,76,20.75,0.125,Thirty Second
280542,282590,1,74,20.875,0.125,Thirty Second
280542,282590,1,71,20.875,0.125,Thirty Second
282590,290270,43,52,21.0,0.5,Eighth
282590,290270,1,73,21.0,0.5,Eighth
282590,290270,1,69,21.0,0.5,Eighth
290270,293854,1,68,21.5,0.25,Sixteenth
290270,293854,1,71,21.5,0.25,Sixteenth
297438,331742,1,73,22.0,2.0,Half
297438,305630,43,45,22.0,0.5,Eighth
297438,331742,1,69,22.0,2.0,Half
313310,323038,43,52,23.0,0.5,Eighth
331742,344030,42,61,24.0,0.75,Dotted Eighth
331742,339934,44,33,24.0,0.5,Eighth
331742,344030,41,64,24.0,0.75,Dotted Eighth
344030,344542,41,66,24.75,0.125,Thirty Second
344030,344542,42,62,24.75,0.125,Thirty Second
344542,346590,41,64,24.875,0.125,Thirty Second
344542,346590,42,61,24.875,0.125,Thirty Second
346590,352734,41,62,25.0,0.5,Eighth
346590,352734,42,59,25.0,0.5,Eighth
346590,352734,44,40,25.0,0.5,Eighth
352734,356830,41,61,25.5,0.25,Sixteenth
352734,356830,42,57,25.5,0.25,Sixteenth
360926,367582,44,33,26.0,0.5,Eighth
360926,375773,41,61,26.0,1.0,Quarter
