start_time,end_time,instrument,note,start_beat,end_beat,note_value
25054,111582,43,36,0.0,1.0,Quarter
25054,111582,43,60,0.0,1.0,Quarter
25054,111582,43,52,0.0,1.0,Quarter
25054,111582,43,43,0.0,1.0,Quarter
111582,183774,43,60,1.0,0.75,Dotted Eighth
111582,208349,43,50,1.0,1.0,Quarter
183774,208349,43,57,1.75,0.25,Sixteenth
208349,288734,43,59,2.0,1.0,Quarter
288734,383966,43,43,3.0,1.0,Quarter
288734,383966,43,58,3.0,1.0,Quarter
288734,383966,43,52,3.0,1.0,Quarter
288734,383966,43,36,3.0,1.0,Quarter
383966,449502,43,58,4.0,0.75,Dotted Eighth
383966,468446,43,53,4.0,1.0,Quarter
449502,468446,43,55,4.75,0.25,Sixteenth
468446,554462,43,57,5.0,1.0,Quarter
554462,602590,43,47,6.0,0.5,Eighth
554462,602590,43,50,6.0,0.5,Eighth
602590,620510,43,52,6.5,0.25,Sixteenth
620510,638942,43,53,6.75,0.25,Sixteenth
638942,691166,43,43,7.0,0.5,Eighth
638942,691166,43,36,7.0,0.5,Eighth
638942,727518,43,53,7.0,0.75,Dotted Eighth
727518,752606,43,50,7.75,0.25,Sixteenth
752606,800222,43,52,8.0,0.5,Eighth
800222,839134,43,53,8.5,0.5,Eighth
839134,858590,43,48,9.0,0.25,Sixteenth
858590,875486,43,47,9.25,0.25,Sixteenth
875486,895966,43,48,9.5,0.25,Sixteenth
895966,918494,43,45,9.75,0.25,Sixteenth
918494,961502,43,47,10.0,0.5,Eighth
961502,1007582,43,50,10.5,0.5,Eighth
1007582,1048030,43,43,11.0,0.5,Eighth
1048030,1089502,43,41,11.5,0.5,Eighth
1089502,1175006,43,40,12.0,1.0,Quarter
1089502,1175006,43,55,12.0,1.0,Quarter
1089502,1175006,43,52,12.0,1.0,Quarter
1175006,1285598,43,45,13.0,1.0,Quarter
1175006,1260510,43,55,13.0,0.75,Dotted Eighth
1260510,1285598,43,52,13.75,0.25,Sixteenth
1285598,1310686,43,54,14.0,0.25,Sixteenth
1310686,1328094,43,50,14.25,0.25,Sixteenth
1328094,1348062,43,54,14.5,0.25,Sixteenth
1348062,1370078,43,57,14.75,0.25,Sixteenth
1370078,1459166,43,60,15.0,1.0,Quarter
1370078,1459166,43,38,15.0,1.0,Quarter
1370078,1459166,43,54,15.0,1.0,Quarter
1370078,1459166,43,45,15.0,1.0,Quarter
1459166,1551326,43,60,16.0,0.75,Dotted Eighth
1459166,1572830,43,43,16.0,1.0,Quarter
1459166,1572830,43,50,16.0,1.0,Quarter
1551326,1572830,43,57,16.75,0.25,Sixteenth
1572830,1594846,43,60,17.0,0.25,Sixteenth
1594846,1611230,43,59,17.25,0.25,Sixteenth
1611230,1626590,43,57,17.5,0.25,Sixteenth
1626590,1642462,43,55,17.75,0.25,Sixteenth
1642462,1675229,43,57,18.0,0.5,Eighth
1642462,1675229,43,55,18.0,0.5,Eighth
1642462,1675229,43,49,18.0,0.5,Eighth
1675229,1730526,43,58,18.5,0.25,Sixteenth
1730526,1748445,43,60,18.75,0.25,Sixteenth
1748445,1795550,43,58,19.0,0.5,Eighth
1748445,1795550,43,50,19.0,0.5,Eighth
1795550,1827294,43,57,19.5,0.25,Sixteenth
1827294,1853406,43,58,19.75,0.25,Sixteenth
1853406,1895902,43,63,20.0,0.5,Eighth
1895902,1946590,43,54,20.5,0.5,Eighth
1946590,2033629,43,55,21.0,1.0,Quarter
2033629,2202590,43,55,22.0,2.0,Half
2033629,2202590,43,43,22.0,2.0,Half
2202590,2276830,43,36,24.0,1.0,Quarter
2202590,2276830,43,60,24.0,1.0,Quarter
2202590,2276830,43,52,24.0,1.0,Quarter
2202590,2276830,43,43,24.0,1.0,Quarter
2276830,2352606,43,60,25.0,0.75,Dotted Eighth
2276830,2378206,43,50,25.0,1.0,Quarter
2352606,2378206,43,57,25.75,0.25,Sixteenth
2378206,2447838,43,59,26.0,1.0,Quarter
2447838,2542046,43,43,27.0,1.0,Quarter
2447838,2542046,43,36,27.0,1.0,Quarter
2447838,2542046,43,52,27.0,1.0,Quarter
2447838,2542046,43,58,27.0,1.0,Quarter
2542046,2627550,43,58,28.0,0.75,Dotted Eighth
2542046,2650590,43,53,28.0,1.0,Quarter
2627550,2650590,43,55,28.75,0.25,Sixteenth
2650590,2735070,43,57,29.0,1.0,Quarter
2735070,2774494,43,50,30.0,0.5,Eighth
2735070,2774494,43,47,30.0,0.5,Eighth
2774494,2792414,43,52,30.5,0.25,Sixteenth
2792414,2816478,43,53,30.75,0.25,Sixteenth
2816478,2858974,43,43,31.0,0.5,Eighth
2816478,2903517,43,53,31.0,0.75,Dotted Eighth
2816478,2858974,43,36,31.0,0.5,Eighth
2903517,2930653,43,50,31.75,0.25,Sixteenth
2930653,2975198,43,52,32.0,0.5,Eighth
2975198,3019742,43,53,32.5,0.5,Eighth
3019742,3043293,43,48,33.0,0.25,Sixteenth
3043293,3061214,43,47,33.25,0.25,Sixteenth
3061214,3079134,43,48,33.5,0.25,Sixteenth
3079134,3099102,43,45,33.75,0.25,Sixteenth
3099102,3146206,43,47,34.0,0.5,Eighth
3146206,3182558,43,50,34.5,0.5,Eighth
3182558,3230174,43,43,35.0,0.5,Eighth
3230174,3277789,43,41,35.5,0.5,Eighth
3277789,3374558,43,52,36.0,1.0,Quarter
3277789,3374558,43,40,36.0,1.0,Quarter
3277789,3374558,43,55,36.0,1.0,Quarter
3374558,3459038,43,55,37.0,0.75,Dotted Eighth
3374558,3485149,43,45,37.0,1.0,Quarter
3459038,3485149,43,52,37.75,0.25,Sixteenth
3485149,3507677,43,54,38.0,0.25,Sixteenth
3507677,3529181,43,50,38.25,0.25,Sixteenth
