start_time,end_time,instrument,note,start_beat,end_beat,note_value
2014,76766,1,64,0.0,0.5,Quarter
76766,86494,1,72,0.5,0.5,Quarter
76766,86494,1,57,0.5,0.5,Quarter
76766,112094,41,64,0.5,2.0,Whole
86494,96734,1,71,1.0,0.5,Quarter
86494,96734,1,59,1.0,0.5,Quarter
96734,104926,1,69,1.5,0.5,Quarter
96734,104926,1,60,1.5,0.5,Quarter
104926,112094,1,62,2.0,0.5,Quarter
104926,112094,1,68,2.0,0.5,Quarter
112094,120798,1,69,2.5,0.5,Quarter
112094,120798,1,60,2.5,0.5,Quarter
112094,150494,41,64,2.5,2.0,Whole
120798,131038,1,71,3.0,0.5,Quarter
120798,131038,1,59,3.0,0.5,Quarter
131038,141790,1,57,3.5,0.5,Quarter
131038,141790,1,72,3.5,0.5,Quarter
141790,148446,1,69,4.0,0.3984375,Dotted Eighth
141790,148446,1,60,4.0,0.3984375,Dotted Eighth
150494,184286,41,64,4.5,2.0,Whole
150494,159710,1,59,4.5,0.5,Quarter
150494,159710,1,74,4.5,0.5,Quarter
159710,168926,1,72,5.0,0.5,Quarter
159710,168926,1,57,5.0,0.5,Quarter
168926,177630,1,71,5.5,0.5,Quarter
168926,177630,1,56,5.5,0.5,Quarter
177630,184286,1,54,6.0,0.5,Quarter
177630,184286,1,70,6.0,0.5,Quarter
184286,194014,1,71,6.5,0.5,Quarter
184286,220126,41,64,6.5,2.0,Whole
184286,194014,1,56,6.5,0.5,Quarter
194014,203230,1,72,7.0,0.5,Quarter
194014,203230,1,57,7.0,0.5,Quarter
203230,210910,1,74,7.5,0.5,Quarter
203230,210910,1,59,7.5,0.5,Quarter
210910,218590,1,56,8.0,0.3984375,Dotted Eighth
210910,218590,1,71,8.0,0.3984375,Dotted Eighth
220126,228318,41,64,8.5,0.5,Quarter
220126,228318,1,57,8.5,0.5,Quarter
220126,228318,1,72,8.5,0.5,Quarter
228318,237534,1,73,9.0,0.5,Quarter
228318,237534,1,55,9.0,0.5,Quarter
228318,245214,41,69,9.0,1.0,Half
237534,245214,1,74,9.5,0.5,Quarter
237534,245214,1,53,9.5,0.5,Quarter
245214,264158,41,69,10.0,1.0,Half
245214,254942,1,52,10.0,0.5,Quarter
245214,253406,1,76,10.0,0.3984375,Dotted Eighth
254942,277982,1,77,10.5,1.25,Half
254942,264158,1,50,10.5,0.5,Quarter
264158,282590,41,69,11.0,1.0,Half
264158,274398,1,49,11.0,0.5,Quarter
274398,282590,1,50,11.5,0.5,Quarter
277982,282590,1,76,11.75,0.25,Eighth
282590,292318,41,69,12.0,0.748046875,Dotted Quarter
282590,285662,1,52,12.0,0.3984375,Dotted Eighth
282590,285662,1,74,12.0,0.25,Eighth
285662,286174,1,72,12.25,0.19921875,Dotted Sixteenth
287198,292318,1,53,12.5,0.248046875,Eighth
287198,292318,1,71,12.5,0.25,Eighth
292318,296926,1,72,12.75,0.25,Eighth
296926,300510,41,69,13.0,0.248046875,Eighth
296926,300510,1,71,13.0,0.25,Eighth
296926,300510,1,53,13.0,0.248046875,Eighth
300510,303582,1,72,13.25,0.25,Eighth
303582,307166,1,69,13.5,0.25,Eighth
303582,307166,1,51,13.5,0.248046875,Eighth
303582,307166,41,66,13.5,0.248046875,Eighth
