start_time,end_time,instrument,note,start_beat,end_beat,note_value
6622,249822,42,57,0.0,3.5,Whole
84958,93662,41,64,1.0,0.125,Thirty Second
84958,106462,43,45,1.0,0.166666666667,Triplet Sixteenth
84958,106462,43,52,1.0,0.166666666667,Triplet Sixteenth
84958,106462,41,60,1.0,0.166666666667,Triplet Sixteenth
93662,114142,41,60,1.125,0.166666666667,Triplet Sixteenth
126942,208349,41,58,1.5,1.33333333333,Tied Quarter-Sixteenth
126942,208349,43,43,1.5,1.33333333333,Tied Quarter-Sixteenth
126942,208349,43,50,1.5,1.33333333333,Tied Quarter-Sixteenth
126942,208349,41,62,1.5,1.33333333333,Tied Quarter-Sixteenth
249822,279518,42,55,3.5,0.489583333333,Eighth
280030,499166,42,57,4.0,3.5,Whole
340446,360413,43,45,5.0,0.166666666667,Triplet Sixteenth
340446,360413,41,60,5.0,0.166666666667,Triplet Sixteenth
340446,360413,43,52,5.0,0.166666666667,Triplet Sixteenth
340446,358366,41,64,5.0,0.125,Thirty Second
358366,368094,41,60,5.125,0.166666666667,Triplet Sixteenth
380894,459741,43,50,5.5,1.33333333333,Tied Quarter-Sixteenth
380894,459741,41,62,5.5,1.33333333333,Tied Quarter-Sixteenth
380894,459741,41,58,5.5,1.33333333333,Tied Quarter-Sixteenth
380894,459741,43,43,5.5,1.33333333333,Tied Quarter-Sixteenth
499166,549854,42,55,7.5,0.833333333333,Dotted Eighth
549854,570334,42,57,8.33333333333,0.333333333333,Triplet
570334,625630,42,55,8.66666666667,0.333333333333,Triplet
625630,686046,42,52,9.0,1.0,Quarter
686046,717278,42,50,10.0,0.5,Eighth
717278,879070,42,57,10.5,2.25,Half
981982,1193950,43,69,14.0,3.5,Dotted Half
1044446,1052126,41,66,15.0,0.125,Thirty Second
1044446,1052126,41,61,15.0,0.125,Thirty Second
1044446,1054174,42,54,15.0,0.166666666667,Triplet Sixteenth
1052126,1061854,41,57,15.125,0.166666666667,Triplet Sixteenth
1052126,1061854,41,61,15.125,0.166666666667,Triplet Sixteenth
1074142,1154014,41,63,15.5,1.33333333333,Tied Quarter-Sixteenth
1074142,1154014,41,57,15.5,1.33333333333,Tied Quarter-Sixteenth
1074142,1154014,42,51,15.5,1.33333333333,Tied Quarter-Sixteenth
1074142,1154014,41,55,15.5,1.33333333333,Tied Quarter-Sixteenth
1193950,1228254,43,67,17.5,0.5,Eighth
1228254,1437662,43,69,18.0,3.5,Dotted Half
1291742,1299934,41,66,19.0,0.125,Thirty Second
1291742,1299934,41,61,19.0,0.125,Thirty Second
1291742,1301982,42,54,19.0,0.166666666667,Triplet Sixteenth
1299934,1309662,41,57,19.125,0.166666666667,Triplet Sixteenth
1299934,1309662,41,61,19.125,0.166666666667,Triplet Sixteenth
1321438,1397214,41,63,19.5,1.33333333333,Tied Quarter-Sixteenth
1321438,1397214,41,57,19.5,1.33333333333,Tied Quarter-Sixteenth
1321438,1397214,42,51,19.5,1.33333333333,Tied Quarter-Sixteenth
1321438,1397214,41,55,19.5,1.33333333333,Tied Quarter-Sixteenth
1437662,1487838,43,67,21.5,0.833333333333,Dotted Eighth
1487838,1507294,43,69,22.3333333333,0.333333333333,Triplet
1507294,1527774,43,67,22.6666666667,0.333333333333,Triplet
1527774,1579486,43,63,23.0,0.833333333333,Dotted Eighth
1591773,1624542,43,62,24.0,0.5,Eighth
1624542,1834974,43,61,24.5,5.5,Unknown
1674718,1679326,41,71,25.5,0.114583333333,Thirty Second
1674718,1679326,41,80,25.5,0.114583333333,Thirty Second
1674718,1679326,42,76,25.5,0.114583333333,Thirty Second
1679838,1684446,41,71,25.625,0.114583333333,Thirty Second
1679838,1684446,41,80,25.625,0.114583333333,Thirty Second
1679838,1684446,42,76,25.625,0.114583333333,Thirty Second
1684958,1689054,41,80,25.75,0.114583333333,Thirty Second
1684958,1689054,41,71,25.75,0.114583333333,Thirty Second
1684958,1689054,42,76,25.75,0.114583333333,Thirty Second
1689566,1694174,41,71,25.875,0.114583333333,Thirty Second
1689566,1694174,42,76,25.875,0.114583333333,Thirty Second
1689566,1694174,41,80,25.875,0.114583333333,Thirty Second
1694686,1699294,41,70,26.0,0.114583333333,Thirty Second
1694686,1699294,42,76,26.0,0.114583333333,Thirty Second
