start_time,end_time,instrument,note,start_beat,end_beat,note_value
10206,74718,41,55,0.0,0.979166666667,Eighth
10206,74718,42,58,0.0,0.979166666667,Eighth
10206,74718,43,51,0.0,0.979166666667,Eighth
10206,41950,41,75,0.0,0.479166666667,Sixteenth
10206,74718,41,63,0.0,0.979166666667,Eighth
43486,74718,41,79,0.5,0.479166666667,Sixteenth
76254,103902,41,79,1.0,0.479166666667,Sixteenth
105438,129501,41,79,1.5,0.479166666667,Sixteenth
131038,194526,41,58,2.0,0.979166666667,Eighth
131038,194526,43,51,2.0,0.979166666667,Eighth
131038,194526,42,63,2.0,0.979166666667,Eighth
131038,161758,41,79,2.0,0.479166666667,Sixteenth
131038,194526,41,67,2.0,0.979166666667,Eighth
163294,194526,41,82,2.5,0.479166666667,Sixteenth
195550,227294,41,82,3.0,0.479166666667,Sixteenth
228318,242142,41,82,3.5,0.479166666667,Sixteenth
243678,298974,41,58,4.0,0.979166666667,Eighth
243678,270814,41,82,4.0,0.479166666667,Sixteenth
243678,298974,41,68,4.0,0.979166666667,Eighth
243678,298974,42,65,4.0,0.979166666667,Eighth
243678,298974,43,50,4.0,0.979166666667,Eighth
272350,298974,41,80,4.5,0.479166666667,Sixteenth
299998,322526,41,80,5.0,0.479166666667,Sixteenth
323550,349662,41,77,5.5,0.479166666667,Sixteenth
350686,406493,41,58,6.0,0.979166666667,Eighth
350686,406493,42,62,6.0,0.979166666667,Eighth
350686,406493,43,56,6.0,0.979166666667,Eighth
350686,373726,41,77,6.0,0.479166666667,Sixteenth
350686,406493,41,65,6.0,0.979166666667,Eighth
374750,406493,41,74,6.5,0.479166666667,Sixteenth
408030,430558,41,74,7.0,0.479166666667,Sixteenth
432094,459741,41,70,7.5,0.479166666667,Sixteenth
461278,490461,41,70,8.0,0.479166666667,Sixteenth
461278,522206,43,55,8.0,0.979166666667,Eighth
461278,522206,42,58,8.0,0.979166666667,Eighth
461278,522206,41,63,8.0,0.979166666667,Eighth
491998,522206,41,75,8.5,0.479166666667,Sixteenth
523742,537566,41,75,9.0,0.354166666667,Triplet Sixteenth
543710,550366,41,74,9.5,0.125,Sixty Fourth
550366,556510,41,75,9.625,0.125,Sixty Fourth
556510,564702,41,77,9.75,0.125,Sixty Fourth
564702,571358,41,75,9.875,0.125,Sixty Fourth
571358,630750,42,58,10.0,0.979166666667,Eighth
571358,630750,43,50,10.0,0.979166666667,Eighth
571358,603102,41,70,10.0,0.479166666667,Sixteenth
571358,630750,41,65,10.0,0.979166666667,Eighth
604126,630750,41,77,10.5,0.479166666667,Sixteenth
630750,649694,41,77,11.0,0.354166666667,Triplet Sixteenth
658398,661470,41,76,11.5,0.125,Sixty Fourth
661470,664030,41,77,11.625,0.125,Sixty Fourth
664030,671710,41,79,11.75,0.125,Sixty Fourth
671710,679390,41,77,11.875,0.125,Sixty Fourth
679390,707550,42,63,12.0,0.479166666667,Sixteenth
679390,699358,41,70,12.0,0.354166666667,Triplet Sixteenth
679390,707550,41,58,12.0,0.479166666667,Sixteenth
679390,707550,41,67,12.0,0.479166666667,Sixteenth
679390,707550,43,51,12.0,0.479166666667,Sixteenth
708574,716254,41,78,12.5,0.125,Sixty Fourth
716254,720862,41,79,12.625,0.125,Sixty Fourth
