start_time,end_time,instrument,note,start_beat,end_beat,note_value
28126,46557,1,56,1.0,0.5,Eighth
46557,66014,1,63,1.5,0.5,Eighth
66014,86494,1,60,2.0,0.5,Eighth
86494,102366,1,56,2.5,0.5,Eighth
102366,120798,1,65,3.0,0.5,Eighth
120798,140254,1,61,3.5,0.5,Eighth
140254,187357,1,63,4.0,1.25,Tied Quarter-Sixteenth
179677,196574,1,51,5.0,0.5,Eighth
187357,196574,1,61,5.25,0.25,Sixteenth
196574,215006,1,56,5.5,0.5,Eighth
196574,205278,1,60,5.5,0.25,Sixteenth
205278,215006,1,61,5.75,0.25,Sixteenth
215006,231389,1,55,6.0,0.5,Eighth
215006,222686,1,63,6.0,0.25,Sixteenth
222686,231389,1,65,6.25,0.25,Sixteenth
231389,240094,1,67,6.5,0.25,Sixteenth
231389,247774,1,51,6.5,0.5,Eighth
240094,247774,1,63,6.75,0.25,Sixteenth
247774,265694,1,60,7.0,0.5,Eighth
247774,255454,1,68,7.0,0.25,Sixteenth
255454,265694,1,70,7.25,0.25,Sixteenth
265694,282590,1,56,7.5,0.5,Eighth
265694,272350,1,72,7.5,0.25,Sixteenth
272350,282590,1,70,7.75,0.25,Sixteenth
282590,291294,1,68,8.0,0.25,Sixteenth
282590,299486,1,58,8.0,0.5,Eighth
291294,299486,1,67,8.25,0.25,Sixteenth
299486,305118,1,65,8.5,0.25,Sixteenth
299486,315358,1,51,8.5,0.5,Eighth
305118,315358,1,68,8.75,0.25,Sixteenth
315358,332254,1,58,9.0,0.5,Eighth
315358,386526,1,67,9.0,2.0,Half
332254,350174,1,55,9.5,0.5,Eighth
350174,369118,1,56,10.0,0.5,Eighth
369118,386526,1,51,10.5,0.5,Eighth
386526,405982,1,56,11.0,0.5,Eighth
386526,434142,1,65,11.0,1.25,Tied Quarter-Sixteenth
405982,424414,1,53,11.5,0.5,Eighth
424414,468958,1,55,12.0,1.25,Tied Quarter-Sixteenth
434142,441310,1,63,12.25,0.25,Sixteenth
441310,449502,1,62,12.5,0.25,Sixteenth
449502,459741,1,65,12.75,0.25,Sixteenth
