start_time,end_time,instrument,note,start_beat,end_beat,note_value
1502,20958,1,70,1.5,0.208333333333,Sixteenth
43486,54750,1,70,2.0,0.208333333333,Sixteenth
72158,82910,1,70,2.5,0.208333333333,Sixteenth
102878,206302,1,55,3.0,1.84375,Half
102878,105950,1,70,3.0,0.0625,Sixty Fourth
102878,206302,1,51,3.0,1.84375,Half
102878,206302,1,58,3.0,1.84375,Half
105950,171486,1,79,3.0625,1.17708333333,Tied Quarter-Thirty Second
171998,178142,1,80,4.25,0.125,Thirty Second
178142,185822,1,79,4.375,0.125,Thirty Second
185822,200158,1,77,4.5,0.239583333333,Sixteenth
200669,216542,1,75,4.75,0.239583333333,Sixteenth
217054,268254,1,62,5.0,0.927083333333,Quarter
217054,223709,1,74,5.0,0.104166666667,Thirty Second
217054,268254,1,56,5.0,0.927083333333,Quarter
217054,268254,1,53,5.0,0.927083333333,Quarter
231902,234974,1,75,5.25,0.0625,Sixty Fourth
234974,238046,1,74,5.3125,0.0625,Sixty Fourth
238046,241630,1,72,5.375,0.0625,Sixty Fourth
241630,247262,1,74,5.4375,0.0625,Sixty Fourth
247262,259550,1,75,5.5,0.239583333333,Sixteenth
260061,279518,1,77,5.75,0.239583333333,Sixteenth
280030,499678,1,63,6.0,4.0,Whole
280030,322526,1,70,6.0,0.697916666667,Dotted Eighth
280030,387037,1,58,6.0,1.84375,Half
280030,387037,1,55,6.0,1.84375,Half
325086,331230,1,74,6.75,0.125,Thirty Second
331230,339934,1,72,6.875,0.125,Thirty Second
339934,366558,1,70,7.0,0.46875,Eighth
368094,393694,1,75,7.5,0.46875,Eighth
395230,414174,1,74,8.0,0.239583333333,Sixteenth
395230,446430,1,56,8.0,0.927083333333,Quarter
414686,426462,1,72,8.25,0.239583333333,Sixteenth
427998,438238,1,70,8.5,0.239583333333,Sixteenth
438749,449502,1,68,8.75,0.239583333333,Sixteenth
450014,624606,1,58,9.0,2.76041666667,Dotted Half
450014,532958,1,67,9.0,1.125,Tied Quarter-Thirty Second
499678,628702,1,62,10.0,1.84375,Half
532958,539102,1,65,10.125,0.125,Thirty Second
539102,544222,1,68,10.25,0.125,Thirty Second
544222,550878,1,67,10.375,0.125,Thirty Second
550878,557022,1,70,10.5,0.125,Thirty Second
557022,564702,1,68,10.625,0.125,Thirty Second
564702,571870,1,72,10.75,0.125,Thirty Second
571870,578526,1,70,10.875,0.125,Thirty Second
578526,592350,1,74,11.0,0.239583333333,Sixteenth
592862,602078,1,72,11.25,0.104166666667,Thirty Second
610270,616414,1,70,11.5,0.104166666667,Thirty Second
624094,630238,1,68,11.75,0.104166666667,Thirty Second
641502,747998,1,51,12.0,1.46875,Dotted Quarter
641502,666078,1,65,12.0,0.46875,Eighth
641502,714717,1,62,12.0,1.0,Quarter
641502,714717,1,56,12.0,1.0,Quarter
641502,747998,1,58,12.0,1.46875,Dotted Quarter
667614,713182,1,66,12.5,0.46875,Eighth
714717,747998,1,55,13.0,0.46875,Eighth
714717,747998,1,63,13.0,0.46875,Eighth
714717,747998,1,67,13.0,0.46875,Eighth
749534,773086,1,58,13.5,0.46875,Eighth
774622,813022,1,63,14.0,0.46875,Eighth
816094,857565,1,67,14.5,0.46875,Eighth
859102,883678,1,58,15.0,0.46875,Eighth
859102,883678,1,46,15.0,0.46875,Eighth
859102,900062,1,67,15.0,0.697916666667,Dotted Eighth
859102,900062,1,63,15.0,0.697916666667,Dotted Eighth
885726,917470,1,44,15.5,0.46875,Eighth
885726,917470,1,56,15.5,0.46875,Eighth
904158,912350,1,68,15.75,0.125,Thirty Second
904158,918494,1,62,15.75,0.239583333333,Sixteenth
912350,919518,1,65,15.875,0.125,Thirty Second
919518,953310,1,63,16.0,0.46875,Eighth
919518,953310,1,55,16.0,0.46875,Eighth
919518,953310,1,43,16.0,0.46875,Eighth
954846,984542,1,63,16.5,0.46875,Eighth
986590,1018334,1,67,17.0,0.46875,Eighth
1020382,1054174,1,70,17.5,0.46875,Eighth
1056222,1123294,1,65,18.0,1.0,Quarter
1056222,1104862,1,70,18.0,0.697916666667,Dotted Eighth
1056222,1123294,1,50,18.0,1.0,Quarter
1056222,1155038,1,58,18.0,1.46875,Dotted Quarter
1107422,1114078,1,72,18.75,0.125,Thirty Second
1114078,1123294,1,68,18.875,0.125,Thirty Second
1123294,1155038,1,51,19.0,0.46875,Eighth
1123294,1155038,1,67,19.0,0.46875,Eighth
1123294,1155038,1,63,19.0,0.46875,Eighth
1157598,1187806,1,79,19.5,0.46875,Eighth
1189342,1205214,1,77,20.0,0.25,Sixteenth
1205214,1211358,1,75,20.25,0.104166666667,Thirty Second
1219550,1236958,1,74,20.5,0.25,Sixteenth
1236958,1244638,1,72,20.75,0.104166666667,Thirty Second
1253342,1320926,1,53,21.0,0.927083333333,Quarter
1253342,1296350,1,77,21.0,0.583333333333,Eighth
1253342,1320926,1,62,21.0,0.927083333333,Quarter
1296350,1300446,1,79,21.5833333333,0.0833333333333,Triplet Thirty Second
1300446,1307102,1,77,21.6666666667,0.0833333333333,Triplet Thirty Second
1307102,1311710,1,75,21.75,0.0833333333333,Triplet Thirty Second
1311710,1320414,1,74,21.8333333333,0.0833333333333,Triplet Thirty Second
1320414,1325022,1,72,21.9166666667,0.0833333333333,Triplet Thirty Second
1325022,1358302,1,70,22.0,0.46875,Eighth
1360350,1372638,1,70,22.5,0.239583333333,Sixteenth
1360350,1384414,1,62,22.5,0.46875,Eighth
1360350,1410014,1,53,22.5,0.927083333333,Quarter
1373150,1376222,1,72,22.75,0.0625,Sixty Fourth
1376222,1379806,1,70,22.8125,0.0625,Sixty Fourth
1379806,1382878,1,69,22.875,0.0625,Sixty Fourth
1382878,1386462,1,70,22.9375,0.0625,Sixty Fourth
1386462,1413086,1,65,23.0,0.46875,Eighth
1386462,1413086,1,74,23.0,0.46875,Eighth
1415134,1453022,1,72,23.5,0.46875,Eighth
1415134,1453022,1,69,23.5,0.46875,Eighth
1415134,1453022,1,63,23.5,0.46875,Eighth
1415134,1453022,1,53,23.5,0.46875,Eighth
1455070,1567198,1,58,24.0,1.46875,Dotted Quarter
1455070,1520094,1,72,24.0,1.0,Quarter
1455070,1520094,1,69,24.0,1.0,Quarter
1455070,1520094,1,63,24.0,1.0,Quarter
1520094,1567198,1,70,25.0,0.46875,Eighth
1520094,1567198,1,62,25.0,0.46875,Eighth
1569758,1597918,1,68,25.5,0.46875,Eighth
1569758,1583582,41,70,25.5,0.208333333333,Sixteenth
1569758,1597918,1,65,25.5,0.46875,Eighth
1599454,1615838,41,70,26.0,0.208333333333,Sixteenth
1599454,1633758,1,67,26.0,0.46875,Eighth
1599454,1633758,1,63,26.0,0.46875,Eighth
1635294,1653726,41,70,26.5,0.208333333333,Sixteenth
1635294,1669597,1,65,26.5,0.46875,Eighth
1635294,1669597,1,62,26.5,0.46875,Eighth
1671134,1815517,1,39,27.0,2.0,Half
1671134,1673694,41,70,27.0,0.0625,Sixty Fourth
1671134,1805790,1,67,27.0,1.84375,Half
1671134,1805790,1,63,27.0,1.84375,Half
1671134,1805790,1,58,27.0,1.84375,Half
1671134,1815517,43,51,27.0,2.0,Half
1673694,1769438,41,79,27.0625,1.17708333333,Tied Quarter-Thirty Second
1769950,1776606,41,80,28.25,0.125,Thirty Second
1776606,1787357,41,79,28.375,0.125,Thirty Second
1787357,1800670,41,77,28.5,0.239583333333,Sixteenth
1801182,1815517,41,75,28.75,0.239583333333,Sixteenth
1815517,1886174,43,53,29.0,0.927083333333,Quarter
1815517,1822174,41,74,29.0,0.104166666667,Thirty Second
1815517,1886174,1,68,29.0,0.927083333333,Quarter
1815517,1886174,1,41,29.0,0.927083333333,Quarter
1815517,1886174,1,58,29.0,0.927083333333,Quarter
1815517,1886174,1,62,29.0,0.927083333333,Quarter
1830878,1836510,41,75,29.25,0.0625,Sixty Fourth
1836510,1840094,41,74,29.3125,0.0625,Sixty Fourth
1840094,1843165,41,72,29.375,0.0625,Sixty Fourth
1843165,1849310,41,74,29.4375,0.0625,Sixty Fourth
1849310,1867742,41,75,29.5,0.239583333333,Sixteenth
1868254,1889246,41,77,29.75,0.239583333333,Sixteenth
1889758,2029022,1,43,30.0,2.0,Half
1889758,1938397,41,70,30.0,0.697916666667,Dotted Eighth
1889758,2012126,1,63,30.0,1.84375,Half
1889758,2012126,1,58,30.0,1.84375,Half
1889758,2029022,43,55,30.0,2.0,Half
1889758,2012126,1,67,30.0,1.84375,Half
1941982,1948126,41,74,30.75,0.125,Thirty Second
1948126,1954782,41,72,30.875,0.125,Thirty Second
1954782,1987550,41,70,31.0,0.46875,Eighth
1992158,2026974,41,75,31.5,0.46875,Eighth
2029022,2086878,1,44,32.0,0.927083333333,Quarter
