start_time,end_time,instrument,note,start_beat,end_beat,note_value
1502,50142,1,58,0.0,0.5,Eighth
37342,41950,1,65,0.125,0.125,Thirty Second
41950,46046,1,74,0.25,0.125,Thirty Second
46046,50142,1,65,0.375,0.125,Thirty Second
50142,67550,1,57,0.5,0.5,Eighth
55262,59358,1,65,0.625,0.125,Thirty Second
59358,63454,1,72,0.75,0.125,Thirty Second
63454,67550,1,65,0.875,0.125,Thirty Second
67550,81886,1,58,1.0,0.5,Eighth
72158,75742,1,65,1.125,0.125,Thirty Second
75742,78814,1,74,1.25,0.125,Thirty Second
78814,81886,1,65,1.375,0.125,Thirty Second
81886,98782,1,53,1.5,0.5,Eighth
87006,91614,1,69,1.625,0.125,Thirty Second
91614,95198,1,77,1.75,0.125,Thirty Second
95198,98782,1,69,1.875,0.125,Thirty Second
98782,114654,1,55,2.0,0.5,Eighth
102878,107485,1,62,2.125,0.125,Thirty Second
107485,110558,1,70,2.25,0.125,Thirty Second
110558,114654,1,62,2.375,0.125,Thirty Second
114654,131550,1,53,2.5,0.5,Eighth
118750,123870,1,62,2.625,0.125,Thirty Second
123870,127454,1,69,2.75,0.125,Thirty Second
127454,131550,1,62,2.875,0.125,Thirty Second
131550,146910,1,55,3.0,0.5,Eighth
135646,138206,1,62,3.125,0.125,Thirty Second
138206,142302,1,70,3.25,0.125,Thirty Second
142302,146910,1,62,3.375,0.125,Thirty Second
146910,162782,1,50,3.5,0.5,Eighth
151006,154590,1,65,3.625,0.125,Thirty Second
154590,158686,1,74,3.75,0.125,Thirty Second
158686,162782,1,65,3.875,0.125,Thirty Second
162782,180190,1,51,4.0,0.5,Eighth
166878,171486,1,58,4.125,0.125,Thirty Second
171486,176094,1,67,4.25,0.125,Thirty Second
176094,180190,1,58,4.375,0.125,Thirty Second
180190,196062,1,50,4.5,0.5,Eighth
184286,187870,1,58,4.625,0.125,Thirty Second
187870,192478,1,65,4.75,0.125,Thirty Second
192478,196062,1,58,4.875,0.125,Thirty Second
196062,211934,1,51,5.0,0.5,Eighth
200158,203742,1,58,5.125,0.125,Thirty Second
203742,207838,1,67,5.25,0.125,Thirty Second
207838,211934,1,58,5.375,0.125,Thirty Second
211934,230878,1,46,5.5,0.5,Eighth
216029,220638,1,62,5.625,0.125,Thirty Second
220638,224734,1,70,5.75,0.125,Thirty Second
224734,230878,1,62,5.875,0.125,Thirty Second
230878,245214,1,48,6.0,0.5,Eighth
234462,238558,1,62,6.125,0.125,Thirty Second
238558,242654,1,63,6.25,0.125,Thirty Second
242654,245214,1,62,6.375,0.125,Thirty Second
245214,262622,1,46,6.5,0.5,Eighth
249822,254430,1,62,6.625,0.125,Thirty Second
254430,258526,1,67,6.75,0.125,Thirty Second
258526,262622,1,62,6.875,0.125,Thirty Second
262622,278494,1,45,7.0,0.5,Eighth
266718,270302,1,60,7.125,0.125,Thirty Second
270302,274398,1,65,7.25,0.125,Thirty Second
274398,278494,1,60,7.375,0.125,Thirty Second
278494,294366,1,41,7.5,0.5,Eighth
281566,285662,1,57,7.625,0.125,Thirty Second
285662,290270,1,63,7.75,0.125,Thirty Second
290270,294366,1,57,7.875,0.125,Thirty Second
294366,309726,1,58,8.0,0.5,Eighth
297438,301534,1,62,8.125,0.125,Thirty Second
301534,305118,1,65,8.25,0.125,Thirty Second
305118,309726,1,62,8.375,0.125,Thirty Second
309726,322526,1,53,8.5,0.5,Eighth
313822,315870,1,58,8.625,0.125,Thirty Second
315870,320478,1,62,8.75,0.125,Thirty Second
320478,322526,1,58,8.875,0.125,Thirty Second
322526,338910,1,50,9.0,0.5,Eighth
327134,331230,1,53,9.125,0.125,Thirty Second
331230,335326,1,58,9.25,0.125,Thirty Second
335326,338910,1,53,9.375,0.125,Thirty Second
338910,356318,1,46,9.5,0.5,Eighth
342494,346078,1,50,9.625,0.125,Thirty Second
346078,350174,1,53,9.75,0.125,Thirty Second
350174,356318,1,50,9.875,0.125,Thirty Second
356318,360926,1,43,10.0,0.125,Thirty Second
360926,365534,1,50,10.125,0.125,Thirty Second
365534,369118,1,52,10.25,0.125,Thirty Second
369118,373214,1,54,10.375,0.125,Thirty Second
373214,376798,1,55,10.5,0.125,Thirty Second
376798,380894,1,57,10.625,0.125,Thirty Second
380894,384478,1,58,10.75,0.125,Thirty Second
384478,388574,1,60,10.875,0.125,Thirty Second
388574,394206,1,58,11.0,0.125,Thirty Second
394206,398302,1,55,11.125,0.125,Thirty Second
398302,400861,1,57,11.25,0.125,Thirty Second
400861,403934,1,58,11.375,0.125,Thirty Second
403934,408542,1,60,11.5,0.125,Thirty Second
408542,412125,1,62,11.625,0.125,Thirty Second
412125,416734,1,64,11.75,0.125,Thirty Second
416734,421342,1,65,11.875,0.125,Thirty Second
421342,437214,1,60,12.0,0.5,Eighth
425438,429534,1,64,12.125,0.125,Thirty Second
429534,433117,1,67,12.25,0.125,Thirty Second
433117,437214,1,64,12.375,0.125,Thirty Second
437214,451038,1,55,12.5,0.5,Eighth
439774,443870,1,60,12.625,0.125,Thirty Second
443870,447454,1,64,12.75,0.125,Thirty Second
447454,451038,1,60,12.875,0.125,Thirty Second
451038,469469,1,52,13.0,0.5,Eighth
455646,460254,1,55,13.125,0.125,Thirty Second
460254,465886,1,60,13.25,0.125,Thirty Second
465886,469469,1,55,13.375,0.125,Thirty Second
469469,485854,1,48,13.5,0.5,Eighth
473566,477662,1,52,13.625,0.125,Thirty Second
477662,481246,1,55,13.75,0.125,Thirty Second
481246,485854,1,52,13.875,0.125,Thirty Second
485854,488926,1,45,14.0,0.125,Thirty Second
488926,491998,1,52,14.125,0.125,Thirty Second
491998,496093,1,53,14.25,0.125,Thirty Second
496093,500702,1,55,14.375,0.125,Thirty Second
500702,504798,1,57,14.5,0.125,Thirty Second
504798,509406,1,59,14.625,0.125,Thirty Second
509406,511966,1,60,14.75,0.125,Thirty Second
511966,517085,1,62,14.875,0.125,Thirty Second
517085,521181,1,60,15.0,0.125,Thirty Second
521181,523230,1,57,15.125,0.125,Thirty Second
523230,528862,1,59,15.25,0.125,Thirty Second
528862,531934,1,60,15.375,0.125,Thirty Second
531934,535518,1,62,15.5,0.125,Thirty Second
535518,539614,1,64,15.625,0.125,Thirty Second
539614,543198,1,65,15.75,0.125,Thirty Second
543198,547294,1,67,15.875,0.125,Thirty Second
547294,561118,1,62,16.0,0.5,Eighth
552414,555486,1,65,16.125,0.125,Thirty Second
555486,557534,1,69,16.25,0.125,Thirty Second
557534,561118,1,65,16.375,0.125,Thirty Second
561118,578526,1,57,16.5,0.5,Eighth
565726,570846,1,62,16.625,0.125,Thirty Second
570846,574942,1,65,16.75,0.125,Thirty Second
574942,578526,1,62,16.875,0.125,Thirty Second
578526,595934,1,53,17.0,0.5,Eighth
582622,587742,1,57,17.125,0.125,Thirty Second
587742,592862,1,62,17.25,0.125,Thirty Second
592862,595934,1,57,17.375,0.125,Thirty Second
