start_time,end_time,instrument,note,start_beat,end_beat,note_value
38878,634334,42,53,0.0,11.9791666667,Unknown
38878,81886,43,49,0.0,0.979166666667,Eighth
38878,81886,41,61,0.0,0.979166666667,Eighth
174558,634334,41,56,3.0,8.97916666667,Whole
307678,634334,41,61,6.0,5.97916666667,Dotted Half
482270,634334,43,49,9.0,2.97916666667,Dotted Quarter
482270,634334,41,65,9.0,2.97916666667,Dotted Quarter
482270,634334,43,37,9.0,2.97916666667,Dotted Quarter
635358,1003486,43,44,12.0,5.97916666667,Dotted Half
635358,715742,41,61,12.0,0.979166666667,Eighth
635358,843230,42,53,12.0,2.97916666667,Dotted Quarter
635358,843230,43,37,12.0,2.97916666667,Dotted Quarter
635358,1319390,41,56,12.0,11.9791666667,Unknown
716766,793053,41,60,13.0,0.979166666667,Eighth
794078,843230,41,58,14.0,0.979166666667,Eighth
844766,895966,41,56,15.0,0.979166666667,Eighth
844766,1003486,43,39,15.0,2.97916666667,Dotted Quarter
844766,1003486,42,54,15.0,2.97916666667,Dotted Quarter
896990,951262,41,58,16.0,0.979166666667,Eighth
952286,1003486,41,60,17.0,0.979166666667,Eighth
1003998,1319390,43,44,18.0,5.97916666667,Dotted Half
1003998,1055198,41,61,18.0,0.979166666667,Eighth
1003998,1165790,43,37,18.0,2.97916666667,Dotted Quarter
1003998,1165790,42,53,18.0,2.97916666667,Dotted Quarter
1057246,1108958,41,63,19.0,0.979166666667,Eighth
1109982,1165790,41,65,20.0,0.979166666667,Eighth
1166814,1319390,43,36,21.0,2.97916666667,Dotted Quarter
1166814,1319390,41,63,21.0,2.97916666667,Dotted Quarter
1166814,1319390,42,54,21.0,2.97916666667,Dotted Quarter
1320414,1400798,41,61,24.0,0.979166666667,Eighth
1320414,1514974,42,53,24.0,2.97916666667,Dotted Quarter
1320414,1514974,43,37,24.0,2.97916666667,Dotted Quarter
1320414,1665502,43,44,24.0,5.97916666667,Dotted Half
1320414,1818590,41,56,24.0,8.97916666667,Whole
1401310,1466846,41,60,25.0,0.979166666667,Eighth
1467358,1514974,41,58,26.0,0.979166666667,Eighth
1515998,1665502,42,54,27.0,2.97916666667,Dotted Quarter
1515998,1563102,41,56,27.0,0.979166666667,Eighth
1515998,1665502,43,39,27.0,2.97916666667,Dotted Quarter
1564638,1618398,41,58,28.0,0.979166666667,Eighth
1619421,1665502,41,60,29.0,0.979166666667,Eighth
1666526,1818590,43,37,30.0,2.97916666667,Dotted Quarter
1666526,1715678,41,61,30.0,0.979166666667,Eighth
1666526,1766878,42,53,30.0,1.97916666667,Quarter
1666526,1818590,43,44,30.0,2.97916666667,Dotted Quarter
1716702,1766878,41,63,31.0,0.979166666667,Eighth
1767902,1818590,41,65,32.0,0.979166666667,Eighth
1767902,1818590,42,49,32.0,0.979166666667,Eighth
1819102,1926622,42,48,33.0,1.97916666667,Quarter
1819102,1926622,43,44,33.0,1.97916666667,Quarter
1819102,1866718,41,65,33.0,0.979166666667,Eighth
1819102,1866718,41,56,33.0,0.979166666667,Eighth
1870302,1926622,41,60,34.0,0.979166666667,Eighth
1870302,1980894,41,63,34.0,1.97916666667,Quarter
1927646,1980894,41,58,35.0,0.979166666667,Eighth
1927646,1980894,43,42,35.0,0.979166666667,Eighth
1927646,2150366,42,51,35.0,2.97916666667,Dotted Quarter
2018782,2195934,43,41,36.0,2.97916666667,Dotted Quarter
2018782,2150366,41,65,36.0,1.97916666667,Quarter
2018782,2195934,41,57,36.0,2.97916666667,Dotted Quarter
2151390,2195934,42,48,38.0,0.979166666667,Eighth
2151390,2195934,41,65,38.0,0.979166666667,Eighth
2196446,2355166,42,49,39.0,2.97916666667,Dotted Quarter
2196446,2243038,41,65,39.0,0.979166666667,Eighth
2196446,2355166,43,46,39.0,2.97916666667,Dotted Quarter
2196446,2355166,41,58,39.0,2.97916666667,Dotted Quarter
2243550,2300894,41,61,40.0,0.979166666667,Eighth
2302430,2355166,41,58,41.0,0.979166666667,Eighth
2356190,2469342,41,65,42.0,1.97916666667,Quarter
2356190,2536414,43,38,42.0,2.97916666667,Dotted Quarter
2356190,2469342,42,50,42.0,1.97916666667,Quarter
2356190,2469342,41,70,42.0,1.97916666667,Quarter
2470366,2712542,41,58,44.0,3.97916666667,Half
2470366,2536414,41,70,44.0,0.979166666667,Eighth
2470366,2536414,42,53,44.0,0.979166666667,Eighth
2542558,2603486,41,70,45.0,0.979166666667,Eighth
2542558,2712542,43,39,45.0,2.97916666667,Dotted Quarter
2542558,2712542,42,54,45.0,2.97916666667,Dotted Quarter
2604510,2656222,41,66,46.0,0.979166666667,Eighth
2657246,2712542,41,63,47.0,0.979166666667,Eighth
2713566,2844638,41,68,48.0,1.97916666667,Quarter
2713566,2844638,41,63,48.0,1.97916666667,Quarter
2713566,2844638,42,54,48.0,1.97916666667,Quarter
2713566,2913757,43,36,48.0,2.97916666667,Dotted Quarter
2845662,2913757,41,63,50.0,0.979166666667,Eighth
2845662,2913757,41,68,50.0,0.979166666667,Eighth
2845662,2913757,42,51,50.0,0.979166666667,Eighth
2845662,3078622,41,56,50.0,3.97916666667,Half
2914270,3078622,42,53,51.0,2.97916666667,Dotted Quarter
2914270,3022302,43,37,51.0,1.97916666667,Quarter
2914270,2966494,41,68,51.0,0.979166666667,Eighth
2967518,3022302,41,65,52.0,0.979166666667,Eighth
3023326,3078622,43,41,53.0,0.979166666667,Eighth
3023326,3078622,41,61,53.0,0.979166666667,Eighth
3080158,3164126,41,56,54.0,0.979166666667,Eighth
3080158,3277789,43,44,54.0,2.97916666667,Dotted Quarter
3080158,3216350,41,61,54.0,1.97916666667,Quarter
3080158,3216350,42,53,54.0,1.97916666667,Quarter
3165662,3216350,41,65,55.0,0.979166666667,Eighth
3218910,3277789,41,60,56.0,0.979166666667,Eighth
3218910,3277789,41,63,56.0,0.979166666667,Eighth
3218910,3277789,42,54,56.0,0.979166666667,Eighth
3279838,3333086,43,49,57.0,0.979166666667,Eighth
3279838,3435998,41,61,57.0,2.97916666667,Dotted Quarter
3279838,3435998,42,53,57.0,2.97916666667,Dotted Quarter
3279838,3617758,41,56,57.0,5.97916666667,Dotted Half
3333598,3385310,43,41,58.0,0.979166666667,Eighth
3386334,3435998,43,42,59.0,0.979166666667,Eighth
3438558,3490270,43,44,60.0,0.979166666667,Eighth
3438558,3543006,41,61,60.0,1.97916666667,Quarter
3438558,3543006,42,53,60.0,1.97916666667,Quarter
3491294,3543006,43,53,61.0,0.979166666667,Eighth
3544030,3617758,43,51,62.0,0.979166666667,Eighth
3544030,3617758,41,60,62.0,0.979166666667,Eighth
3544030,3617758,42,54,62.0,0.979166666667,Eighth
3619806,3675613,41,61,63.0,0.979166666667,Eighth
3619806,3675613,41,56,63.0,0.979166666667,Eighth
3619806,3730909,42,53,63.0,1.97916666667,Quarter
3619806,3730909,43,49,63.0,1.97916666667,Quarter
3677662,3730909,41,65,64.0,0.979166666667,Eighth
3677662,3783646,41,61,64.0,1.97916666667,Quarter
3731934,3783646,43,46,65.0,0.979166666667,Eighth
3731934,3783646,41,66,65.0,0.979166666667,Eighth
3731934,3783646,42,49,65.0,0.979166666667,Eighth
3784158,3834334,41,68,66.0,0.979166666667,Eighth
3784158,3834334,41,65,66.0,0.979166666667,Eighth
3784158,3939806,43,44,66.0,2.97916666667,Dotted Quarter
3784158,3892190,42,49,66.0,1.97916666667,Quarter
3835358,3892190,41,68,67.0,0.979166666667,Eighth
3835358,3892190,41,77,67.0,0.979166666667,Eighth
3893213,3939806,41,66,68.0,0.979166666667,Eighth
3893213,3939806,41,75,68.0,0.979166666667,Eighth
3893213,3939806,42,48,68.0,0.979166666667,Eighth
3940830,3997150,41,73,69.0,0.979166666667,Eighth
3940830,3997150,41,65,69.0,0.979166666667,Eighth
3940830,3997150,42,53,69.0,0.979166666667,Eighth
3940830,3997150,43,49,69.0,0.979166666667,Eighth
3998686,4061149,42,54,70.0,0.979166666667,Eighth
3998686,4061149,41,70,70.0,0.979166666667,Eighth
3998686,4061149,41,61,70.0,0.979166666667,Eighth
3998686,4061149,43,49,70.0,0.979166666667,Eighth
4062174,4116958,41,63,71.0,0.979166666667,Eighth
4062174,4116958,42,51,71.0,0.979166666667,Eighth
4062174,4116958,41,66,71.0,0.979166666667,Eighth
4062174,4116958,43,49,71.0,0.979166666667,Eighth
4117982,4176862,43,49,72.0,0.979166666667,Eighth
4117982,4176862,41,65,72.0,0.979166666667,Eighth
4117982,4176862,42,49,72.0,0.979166666667,Eighth
4117982,4227550,41,61,72.0,1.97916666667,Quarter
4177886,4288990,43,61,73.0,1.97916666667,Quarter
4177886,4288990,42,65,73.0,1.97916666667,Quarter
4177886,4227550,41,68,73.0,0.979166666667,Eighth
4228574,4288990,41,73,74.0,0.979166666667,Eighth
4228574,4288990,41,68,74.0,0.979166666667,Eighth
4290526,4386782,41,73,75.0,1.97916666667,Quarter
4290526,4444126,41,68,75.0,2.97916666667,Dotted Quarter
4290526,4444126,42,66,75.0,2.97916666667,Dotted Quarter
4290526,4444126,43,63,75.0,2.97916666667,Dotted Quarter
4387806,4444126,41,72,77.0,0.979166666667,Eighth
4445150,4599262,43,61,78.0,2.97916666667,Dotted Quarter
4445150,4492766,41,73,78.0,0.979166666667,Eighth
4445150,4599262,41,68,78.0,2.97916666667,Dotted Quarter
4445150,4599262,42,65,78.0,2.97916666667,Dotted Quarter
4494302,4542942,41,75,79.0,0.979166666667,Eighth
4543966,4599262,41,77,80.0,0.979166666667,Eighth
4600286,4747230,41,68,81.0,2.97916666667,Dotted Quarter
4600286,4647390,42,63,81.0,0.979166666667,Eighth
4600286,4695006,41,77,81.0,1.97916666667,Quarter
4600286,4799454,43,60,81.0,3.97916666667,Half
4648414,4695006,42,65,82.0,0.979166666667,Eighth
4695518,4747230,42,66,83.0,0.979166666667,Eighth
4695518,4747230,41,75,83.0,0.979166666667,Eighth
4748254,4850142,41,75,84.0,1.97916666667,Quarter
4748254,4850142,41,69,84.0,1.97916666667,Quarter
4748254,4850142,42,66,84.0,1.97916666667,Quarter
4800478,4850142,43,60,85.0,0.979166666667,Eighth
4851166,4902366,41,73,86.0,0.979166666667,Eighth
4851166,4902366,41,68,86.0,0.979166666667,Eighth
4851166,4902366,42,65,86.0,0.979166666667,Eighth
4851166,4902366,43,61,86.0,0.979166666667,Eighth
4903390,5011934,43,61,87.0,1.97916666667,Quarter
4903390,5011934,41,73,87.0,1.97916666667,Quarter
4903390,5011934,42,65,87.0,1.97916666667,Quarter
4903390,5065694,41,68,87.0,2.97916666667,Dotted Quarter
5012958,5065694,42,66,89.0,0.979166666667,Eighth
5012958,5065694,41,72,89.0,0.979166666667,Eighth
5012958,5065694,43,63,89.0,0.979166666667,Eighth
5066718,5226462,41,68,90.0,2.97916666667,Dotted Quarter
5066718,5173214,43,63,90.0,1.97916666667,Quarter
5066718,5173214,41,72,90.0,1.97916666667,Quarter
5066718,5173214,42,66,90.0,1.97916666667,Quarter
5174238,5226462,41,73,92.0,0.979166666667,Eighth
5174238,5226462,42,65,92.0,0.979166666667,Eighth
5174238,5226462,43,61,92.0,0.979166666667,Eighth
5227486,5333470,41,74,93.0,1.97916666667,Quarter
5227486,5333470,42,65,93.0,1.97916666667,Quarter
5227486,5333470,43,59,93.0,1.97916666667,Quarter
5227486,5390302,41,68,93.0,2.97916666667,Dotted Quarter
5334494,5390302,43,60,95.0,0.979166666667,Eighth
