start_time,end_time,instrument,note,start_beat,end_beat,note_value
185310,399326,1,49,0.0104166666667,3.97916666667,Whole
185310,399326,1,37,0.0104166666667,3.97916666667,Whole
185310,235486,1,56,0.0104166666667,0.65625,Dotted Eighth
211422,254942,1,61,0.333333333333,0.65625,Dotted Eighth
235486,272862,1,64,0.666666666667,0.65625,Dotted Eighth
255454,287198,1,56,1.0,0.65625,Dotted Eighth
272862,301022,1,61,1.33333333333,0.65625,Dotted Eighth
287710,314846,1,64,1.66666666667,0.65625,Dotted Eighth
301534,330206,1,56,2.0,0.65625,Dotted Eighth
315358,345566,1,61,2.33333333333,0.65625,Dotted Eighth
330718,360413,1,64,2.66666666667,0.65625,Dotted Eighth
346078,380894,1,56,3.0,0.65625,Dotted Eighth
360926,399326,1,61,3.33333333333,0.65625,Dotted Eighth
381405,416222,1,64,3.66666666667,0.65625,Dotted Eighth
399838,594910,1,47,4.0,3.98958333333,Whole
399838,594910,1,35,4.0,3.98958333333,Whole
399838,434654,1,56,4.0,0.65625,Dotted Eighth
417246,453086,1,61,4.33333333333,0.65625,Dotted Eighth
435166,471518,1,64,4.66666666667,0.65625,Dotted Eighth
453598,487902,1,56,5.0,0.65625,Dotted Eighth
471518,501214,1,61,5.33333333333,0.65625,Dotted Eighth
488414,516062,1,64,5.66666666667,0.65625,Dotted Eighth
501725,529374,1,56,6.0,0.65625,Dotted Eighth
516574,545246,1,61,6.33333333333,0.65625,Dotted Eighth
529886,560606,1,64,6.66666666667,0.65625,Dotted Eighth
545758,575966,1,56,7.0,0.65625,Dotted Eighth
560606,594910,1,61,7.33333333333,0.65625,Dotted Eighth
576478,594910,1,64,7.66666666667,0.322916666667,Triplet
595422,694238,1,45,8.0,1.98958333333,Half
595422,694238,1,33,8.0,1.98958333333,Half
595422,628190,1,57,8.0,0.65625,Dotted Eighth
611294,644574,1,61,8.33333333333,0.65625,Dotted Eighth
628702,659934,1,64,8.66666666667,0.65625,Dotted Eighth
645086,675294,1,57,9.0,0.65625,Dotted Eighth
660446,694238,1,61,9.33333333333,0.65625,Dotted Eighth
675806,715230,1,64,9.66666666667,0.65625,Dotted Eighth
695262,731102,1,57,10.0,0.65625,Dotted Eighth
695262,795102,1,30,10.0,1.98958333333,Half
695262,795102,1,42,10.0,1.98958333333,Half
715230,749022,1,62,10.3333333333,0.65625,Dotted Eighth
731613,765918,1,66,10.6666666667,0.65625,Dotted Eighth
749534,779742,1,57,11.0,0.65625,Dotted Eighth
766430,795102,1,62,11.3333333333,0.65625,Dotted Eighth
780254,795102,1,66,11.6666666667,0.322916666667,Triplet
