start_time,end_time,instrument,note,start_beat,end_beat,note_value
99806,263646,42,51,0.0,3.97916666667,Half
99806,263646,41,55,0.0,3.97916666667,Half
99806,263646,41,63,0.0,3.97916666667,Half
99806,139742,41,63,0.0,0.979166666667,Eighth
99806,263646,43,46,0.0,3.97916666667,Half
99806,263646,43,39,0.0,3.97916666667,Half
99806,263646,42,58,0.0,3.97916666667,Half
264670,295390,41,63,4.0,0.666666666667,Triplet
264670,295390,42,58,4.0,0.666666666667,Triplet
264670,295390,42,51,4.0,0.666666666667,Triplet
264670,295390,41,55,4.0,0.666666666667,Triplet
264670,295390,43,46,4.0,0.666666666667,Triplet
264670,295390,43,39,4.0,0.666666666667,Triplet
311774,408542,43,41,5.0,1.97916666667,Quarter
311774,408542,42,50,5.0,1.97916666667,Quarter
311774,408542,41,56,5.0,1.97916666667,Quarter
311774,408542,41,58,5.0,1.97916666667,Quarter
410590,441822,41,56,7.0,0.666666666667,Triplet
410590,441822,43,41,7.0,0.666666666667,Triplet
410590,441822,42,50,7.0,0.666666666667,Triplet
410590,441822,41,58,7.0,0.666666666667,Triplet
457182,618974,41,67,8.0,3.97916666667,Half
457182,618974,42,51,8.0,3.97916666667,Half
457182,618974,42,58,8.0,3.97916666667,Half
457182,618974,41,63,8.0,3.97916666667,Half
457182,618974,43,46,8.0,3.97916666667,Half
457182,618974,41,55,8.0,3.97916666667,Half
457182,618974,43,39,8.0,3.97916666667,Half
620510,656350,41,63,12.0,0.666666666667,Triplet
620510,656350,41,67,12.0,0.666666666667,Triplet
620510,656350,41,55,12.0,0.666666666667,Triplet
620510,656350,43,46,12.0,0.666666666667,Triplet
620510,656350,43,39,12.0,0.666666666667,Triplet
620510,656350,42,58,12.0,0.666666666667,Triplet
620510,656350,42,51,12.0,0.666666666667,Triplet
672734,765918,41,62,13.0,1.97916666667,Quarter
672734,765918,41,65,13.0,1.97916666667,Quarter
672734,765918,41,58,13.0,1.97916666667,Quarter
672734,765918,43,44,13.0,1.97916666667,Quarter
672734,765918,42,53,13.0,1.97916666667,Quarter
672734,765918,42,58,13.0,1.97916666667,Quarter
766942,803294,42,53,15.0,0.666666666667,Triplet
766942,803294,41,62,15.0,0.666666666667,Triplet
766942,803294,41,65,15.0,0.666666666667,Triplet
766942,803294,41,58,15.0,0.666666666667,Triplet
766942,803294,43,44,15.0,0.666666666667,Triplet
766942,803294,42,58,15.0,0.666666666667,Triplet
819166,960478,41,70,16.0,2.97916666667,Dotted Quarter
819166,960478,41,58,16.0,2.97916666667,Dotted Quarter
