start_time,end_time,instrument,note,start_beat,end_beat,note_value
3038,8670,1,35,2.0,0.5,Eighth
8670,10206,1,36,2.5,0.15,Triplet Sixteenth
13790,19422,1,35,3.0,0.5,Eighth
19422,20958,1,36,3.5,0.15,Triplet Sixteenth
28126,117214,1,32,4.0,0.3,Triplet
139742,143326,1,32,5.0,0.3,Triplet
153566,156638,1,32,6.0,0.3,Triplet
166878,170974,1,32,7.0,0.3,Triplet
178142,181214,1,32,8.0,0.3,Triplet
178142,181214,1,44,8.0,0.3,Triplet
178142,181214,1,66,8.0,0.3,Triplet
178142,181214,1,72,8.0,0.3,Triplet
178142,181214,41,60,8.0,0.3,Triplet
188894,192478,1,66,9.0,0.3,Triplet
188894,192478,1,32,9.0,0.3,Triplet
188894,192478,1,44,9.0,0.3,Triplet
188894,192478,1,72,9.0,0.3,Triplet
188894,192478,41,60,9.0,0.3,Triplet
199134,202206,1,44,10.0,0.3,Triplet
199134,202206,1,32,10.0,0.3,Triplet
199134,202206,1,66,10.0,0.3,Triplet
199134,202206,1,72,10.0,0.3,Triplet
199134,202206,41,60,10.0,0.3,Triplet
208862,213470,1,44,11.0,0.3,Triplet
208862,213470,1,32,11.0,0.3,Triplet
208862,213470,41,60,11.0,0.3,Triplet
208862,213470,1,75,11.0,0.333333333333,Triplet
208862,218590,1,66,11.0,0.75,Dotted Eighth
213470,217566,1,74,11.3333333333,0.333333333333,Triplet
217566,220638,1,72,11.6666666667,0.25,Sixteenth
221662,238046,1,79,12.0,1.5,Dotted Quarter
221662,238046,1,31,12.0,1.5,Dotted Quarter
221662,238046,1,43,12.0,1.5,Dotted Quarter
221662,238046,1,67,12.0,1.5,Dotted Quarter
221662,238046,1,71,12.0,1.5,Dotted Quarter
221662,238046,1,74,12.0,1.5,Dotted Quarter
221662,238046,41,59,12.0,1.5,Dotted Quarter
221662,238046,41,62,12.0,1.5,Dotted Quarter
265182,275422,1,47,16.0,0.75,Dotted Eighth
265182,275422,1,55,16.0,0.75,Dotted Eighth
265182,275422,1,62,16.0,0.75,Dotted Eighth
265182,275422,1,65,16.0,0.75,Dotted Eighth
287198,294878,1,48,18.0,0.75,Dotted Eighth
287198,294878,1,55,18.0,0.75,Dotted Eighth
287198,294878,1,60,18.0,0.75,Dotted Eighth
287198,294878,1,63,18.0,0.75,Dotted Eighth
308190,313822,1,41,20.0,0.75,Dotted Eighth
308190,313822,1,53,20.0,0.75,Dotted Eighth
308190,313822,1,56,20.0,0.75,Dotted Eighth
308190,313822,1,62,20.0,0.75,Dotted Eighth
348638,357854,1,42,24.0,0.75,Dotted Eighth
348638,357854,1,51,24.0,0.75,Dotted Eighth
348638,357854,1,57,24.0,0.75,Dotted Eighth
348638,357854,1,60,24.0,0.75,Dotted Eighth
374238,384478,1,42,26.0,0.75,Dotted Eighth
374238,384478,1,51,26.0,0.75,Dotted Eighth
374238,384478,1,57,26.0,0.75,Dotted Eighth
374238,384478,1,60,26.0,0.75,Dotted Eighth
395742,402910,1,43,28.0,0.75,Dotted Eighth
395742,402910,1,50,28.0,0.75,Dotted Eighth
395742,402910,1,55,28.0,0.75,Dotted Eighth
395742,402910,1,59,28.0,0.75,Dotted Eighth
416734,420830,1,35,30.0,0.5,Eighth
420830,422366,1,36,30.5,0.15,Triplet Sixteenth
426974,435166,1,35,31.0,0.5,Eighth
435166,436702,1,36,31.5,0.15,Triplet Sixteenth
440286,443358,1,32,32.0,0.3,Triplet
452062,455646,1,32,33.0,0.3,Triplet
461278,463326,1,32,34.0,0.3,Triplet
468958,472542,1,32,35.0,0.3,Triplet
481246,484318,1,44,36.0,0.3,Triplet
481246,484318,1,32,36.0,0.3,Triplet
481246,484318,1,60,36.0,0.3,Triplet
481246,484318,1,66,36.0,0.3,Triplet
481246,484318,41,72,36.0,0.3,Triplet
490974,493534,1,44,37.0,0.3,Triplet
490974,493534,1,60,37.0,0.3,Triplet
490974,493534,1,66,37.0,0.3,Triplet
490974,493534,1,32,37.0,0.3,Triplet
490974,493534,41,72,37.0,0.3,Triplet
500702,503774,1,32,38.0,0.3,Triplet
500702,503774,1,44,38.0,0.3,Triplet
500702,503774,1,60,38.0,0.3,Triplet
