start_time,end_time,instrument,note,start_beat,end_beat,note_value
94173,102366,43,53,0.0,0.489583333333,Eighth
94173,96734,41,77,0.0,0.166666666667,Triplet Sixteenth
94173,102366,41,65,0.0,0.489583333333,Eighth
94173,102366,42,53,0.0,0.489583333333,Eighth
96734,99806,41,76,0.166666666667,0.166666666667,Triplet Sixteenth
99806,102878,41,77,0.333333333333,0.166666666667,Triplet Sixteenth
102878,105950,41,79,0.5,0.166666666667,Triplet Sixteenth
105950,108509,41,77,0.666666666667,0.166666666667,Triplet Sixteenth
108509,111582,41,76,0.833333333333,0.166666666667,Triplet Sixteenth
111582,114654,41,74,1.0,0.166666666667,Triplet Sixteenth
114654,117726,41,72,1.16666666667,0.166666666667,Triplet Sixteenth
117726,120286,41,70,1.33333333333,0.166666666667,Triplet Sixteenth
120286,123358,41,69,1.5,0.166666666667,Triplet Sixteenth
123358,126430,41,67,1.66666666667,0.166666666667,Triplet Sixteenth
126430,128990,41,65,1.83333333333,0.15625,Triplet Sixteenth
128990,137182,41,58,2.0,0.364583333333,Dotted Sixteenth
128990,137182,41,64,2.0,0.364583333333,Dotted Sixteenth
128990,137182,42,48,2.0,0.364583333333,Dotted Sixteenth
128990,137182,43,43,2.0,0.364583333333,Dotted Sixteenth
143838,150494,41,58,2.5,0.364583333333,Dotted Sixteenth
143838,150494,43,43,2.5,0.364583333333,Dotted Sixteenth
143838,150494,41,64,2.5,0.364583333333,Dotted Sixteenth
143838,150494,42,48,2.5,0.364583333333,Dotted Sixteenth
153054,161758,41,58,3.0,0.364583333333,Dotted Sixteenth
153054,161758,41,67,3.0,0.364583333333,Dotted Sixteenth
153054,161758,43,40,3.0,0.364583333333,Dotted Sixteenth
153054,161758,42,48,3.0,0.364583333333,Dotted Sixteenth
175582,178654,41,79,4.0,0.166666666667,Triplet Sixteenth
178654,182238,41,78,4.16666666667,0.166666666667,Triplet Sixteenth
182238,185310,41,79,4.33333333333,0.166666666667,Triplet Sixteenth
185310,187870,41,81,4.5,0.166666666667,Triplet Sixteenth
187870,190942,41,79,4.66666666667,0.166666666667,Triplet Sixteenth
190942,194014,41,77,4.83333333333,0.166666666667,Triplet Sixteenth
194014,197086,41,76,5.0,0.166666666667,Triplet Sixteenth
197086,199646,41,74,5.16666666667,0.166666666667,Triplet Sixteenth
199646,202717,41,72,5.33333333333,0.166666666667,Triplet Sixteenth
202717,205790,41,70,5.5,0.166666666667,Triplet Sixteenth
205790,208862,41,69,5.66666666667,0.166666666667,Triplet Sixteenth
208862,211934,41,67,5.83333333333,0.15625,Triplet Sixteenth
211934,219614,43,45,6.0,0.364583333333,Dotted Sixteenth
211934,219614,41,65,6.0,0.364583333333,Dotted Sixteenth
211934,219614,41,60,6.0,0.364583333333,Dotted Sixteenth
211934,219614,42,48,6.0,0.364583333333,Dotted Sixteenth
222174,237021,42,48,6.5,0.364583333333,Dotted Sixteenth
222174,237021,41,65,6.5,0.364583333333,Dotted Sixteenth
222174,237021,41,60,6.5,0.364583333333,Dotted Sixteenth
222174,237021,43,45,6.5,0.364583333333,Dotted Sixteenth
239582,246749,41,57,7.0,0.364583333333,Dotted Sixteenth
239582,246749,43,41,7.0,0.364583333333,Dotted Sixteenth
239582,246749,42,48,7.0,0.364583333333,Dotted Sixteenth
239582,246749,41,69,7.0,0.364583333333,Dotted Sixteenth
259550,262622,41,72,8.0,0.166666666667,Triplet Sixteenth
262622,265694,41,71,8.16666666667,0.166666666667,Triplet Sixteenth
265694,268254,41,72,8.33333333333,0.166666666667,Triplet Sixteenth
268254,271838,41,74,8.5,0.166666666667,Triplet Sixteenth
268254,290782,42,60,8.5,0.989583333333,Quarter
268254,277982,43,52,8.5,0.489583333333,Eighth
268254,277982,41,67,8.5,0.489583333333,Eighth
271838,275422,41,72,8.66666666667,0.166666666667,Triplet Sixteenth
275422,278494,41,70,8.83333333333,0.166666666667,Triplet Sixteenth
278494,288222,43,53,9.0,0.364583333333,Dotted Sixteenth
278494,290782,41,60,9.0,0.489583333333,Eighth
278494,290782,41,69,9.0,0.5,Eighth
290782,297438,41,77,9.5,0.239583333333,Sixteenth
290782,299486,43,41,9.5,0.364583333333,Dotted Sixteenth
290782,302046,41,69,9.5,0.489583333333,Eighth
290782,302046,42,60,9.5,0.489583333333,Eighth
302046,305118,41,72,10.0,0.166666666667,Triplet Sixteenth
