start_time,end_time,instrument,note,start_beat,end_beat,note_value
50142,67038,43,65,3.5,0.5,Eighth
50142,67038,42,53,3.5,0.5,Eighth
67038,90590,42,62,4.0,0.5,Eighth
67038,102878,43,70,4.0,1.0,Quarter
90590,102878,42,53,4.5,0.5,Eighth
102878,139742,43,69,5.0,1.0,Quarter
102878,123870,42,63,5.0,0.5,Eighth
123870,139742,42,53,5.5,0.489583333333,Eighth
139742,170974,43,70,6.0,1.0,Quarter
139742,157662,42,62,6.0,0.5,Eighth
157662,170974,42,53,6.5,0.5,Eighth
170974,185822,42,58,7.0,0.5,Eighth
170974,197086,43,62,7.0,0.833333333333,Dotted Eighth
185822,201182,42,53,7.5,0.489583333333,Eighth
201182,217054,42,57,8.0,0.5,Eighth
201182,227806,43,65,8.0,0.833333333333,Dotted Eighth
217054,232414,42,53,8.5,0.5,Eighth
232414,250846,42,57,9.0,0.5,Eighth
232414,245726,43,63,9.0,0.375,Dotted Sixteenth
250846,271326,42,53,9.5,0.489583333333,Eighth
250846,264670,43,60,9.5,0.25,Sixteenth
271326,283614,42,51,10.0,0.5,Eighth
271326,296926,43,57,10.0,1.0,Quarter
283614,296926,42,53,10.5,0.5,Eighth
296926,316894,43,58,11.0,0.833333333333,Dotted Eighth
296926,309726,42,50,11.0,0.5,Eighth
309726,330718,42,53,11.5,0.489583333333,Eighth
330718,355294,43,60,12.0,0.833333333333,Dotted Eighth
330718,346590,42,57,12.0,0.5,Eighth
346590,358878,42,53,12.5,0.5,Eighth
358878,371166,42,59,13.0,0.5,Eighth
358878,363998,43,62,13.0,0.166666666667,Triplet Sixteenth
363998,367582,43,63,13.1666666667,0.166666666667,Triplet Sixteenth
367582,371166,43,62,13.3333333333,0.166666666667,Triplet Sixteenth
371166,376798,43,63,13.5,0.166666666667,Triplet Sixteenth
371166,388574,42,53,13.5,0.489583333333,Eighth
376798,380894,43,60,13.6666666667,0.166666666667,Triplet Sixteenth
380894,388574,43,62,13.8333333333,0.166666666667,Triplet Sixteenth
388574,422366,43,65,14.0,0.833333333333,Dotted Eighth
388574,413150,42,62,14.0,0.5,Eighth
413150,426974,42,53,14.5,0.5,Eighth
426974,432606,43,63,15.0,0.166666666667,Triplet Sixteenth
426974,441310,42,60,15.0,0.5,Eighth
432606,436190,43,65,15.1666666667,0.166666666667,Triplet Sixteenth
436190,441310,43,63,15.3333333333,0.166666666667,Triplet Sixteenth
441310,444894,43,65,15.5,0.166666666667,Triplet Sixteenth
441310,455134,42,53,15.5,0.489583333333,Eighth
444894,448990,43,62,15.6666666667,0.166666666667,Triplet Sixteenth
448990,455646,43,63,15.8333333333,0.166666666667,Triplet Sixteenth
455646,467934,42,63,16.0,0.5,Eighth
455646,467934,43,67,16.0,0.5,Eighth
467934,480733,43,65,16.5,0.489583333333,Eighth
467934,481758,42,62,16.5,0.5,Eighth
481758,493022,42,64,17.0,0.5,Eighth
481758,493022,43,70,17.0,0.489583333333,Eighth
493022,508894,42,60,17.5,0.489583333333,Eighth
493022,508894,43,72,17.5,0.489583333333,Eighth
509918,538590,43,70,18.0,1.0,Quarter
509918,524254,42,64,18.0,0.5,Eighth
524254,538590,42,60,18.5,0.5,Eighth
538590,557534,43,69,19.0,0.489583333333,Eighth
538590,557534,42,65,19.0,0.5,Eighth
557534,575454,43,65,19.5,0.5,Eighth
557534,574430,42,60,19.5,0.489583333333,Eighth
575454,593886,42,65,20.0,0.5,Eighth
575454,613342,43,70,20.0,1.0,Quarter
593886,613342,42,53,20.5,0.5,Eighth
613342,647134,43,69,21.0,1.0,Quarter
613342,626654,42,65,21.0,0.5,Eighth
626654,647134,42,53,21.5,0.5,Eighth
647134,662494,42,65,22.0,0.5,Eighth
647134,673246,43,70,22.0,1.0,Quarter
662494,673246,42,53,22.5,0.5,Eighth
673246,698334,43,62,23.0,0.833333333333,Dotted Eighth
673246,689118,42,58,23.0,0.5,Eighth
689118,702430,42,53,23.5,0.489583333333,Eighth
702430,720862,43,67,24.0,0.833333333333,Dotted Eighth
702430,713182,42,59,24.0,0.5,Eighth
713182,726494,42,53,24.5,0.5,Eighth
726494,747998,42,59,25.0,0.5,Eighth
726494,741342,43,65,25.0,0.375,Dotted Sixteenth
747998,755678,43,62,25.5,0.25,Sixteenth
747998,767965,42,55,25.5,0.489583333333,Eighth
767965,796125,43,59,26.0,1.0,Quarter
767965,783838,42,53,26.0,0.5,Eighth
783838,796125,42,55,26.5,0.5,Eighth
796125,808926,42,51,27.0,0.5,Eighth
796125,816094,43,60,27.0,0.833333333333,Dotted Eighth
808926,832477,42,55,27.5,0.489583333333,Eighth
832477,847838,42,58,28.0,0.489583333333,Eighth
832477,862686,43,62,28.0,0.833333333333,Dotted Eighth
847838,868829,42,58,28.5,0.5,Eighth
868829,885214,42,60,29.0,0.5,Eighth
868829,872926,43,63,29.0,0.166666666667,Triplet Sixteenth
872926,880606,43,65,29.1666666667,0.166666666667,Triplet Sixteenth
880606,885214,43,63,29.3333333333,0.166666666667,Triplet Sixteenth
885214,889822,43,65,29.5,0.166666666667,Triplet Sixteenth
885214,902622,42,58,29.5,0.5,Eighth
889822,893917,43,62,29.6666666667,0.166666666667,Triplet Sixteenth
893917,902622,43,63,29.8333333333,0.166666666667,Triplet Sixteenth
902622,922078,43,67,30.0,0.833333333333,Dotted Eighth
902622,914910,42,63,30.0,0.5,Eighth
914910,927198,42,58,30.5,0.5,Eighth
927198,931294,43,65,31.0,0.166666666667,Triplet Sixteenth
927198,937950,42,62,31.0,0.5,Eighth
931294,934878,43,67,31.1666666667,0.166666666667,Triplet Sixteenth
934878,937950,43,65,31.3333333333,0.166666666667,Triplet Sixteenth
937950,941533,43,67,31.5,0.166666666667,Triplet Sixteenth
937950,950238,42,58,31.5,0.489583333333,Eighth
941533,946142,43,64,31.6666666667,0.166666666667,Triplet Sixteenth
946142,951262,43,65,31.8333333333,0.166666666667,Triplet Sixteenth
951262,973278,42,65,32.0,0.5,Eighth
951262,988638,43,68,32.0,1.0,Quarter
973278,988638,42,58,32.5,0.5,Eighth
988638,1009630,43,67,33.0,0.833333333333,Dotted Eighth
988638,1001438,42,63,33.0,0.5,Eighth
1001438,1021918,42,55,33.5,0.489583333333,Eighth
1023454,1047518,43,57,34.0,0.75,Dotted Eighth
1023454,1039838,42,53,34.0,0.5,Eighth
1039838,1061342,42,51,34.5,0.5,Eighth
1047518,1051102,43,58,34.75,0.125,Thirty Second
1051102,1061342,43,60,34.875,0.114583333333,Thirty Second
1061342,1076702,43,58,35.0,0.489583333333,Eighth
1061342,1076702,42,50,35.0,0.489583333333,Eighth
1077726,1091038,41,77,35.5,0.5,Eighth
1091038,1120222,41,74,36.0,0.5,Eighth
1091038,1120222,42,70,36.0,0.5,Eighth
1091038,1130462,41,82,36.0,1.0,Quarter
1120222,1130462,42,75,36.5,0.5,Eighth
1120222,1130462,41,79,36.5,0.5,Eighth
1130462,1141726,42,74,37.0,0.5,Eighth
1130462,1141726,41,77,37.0,0.5,Eighth
1130462,1148894,41,81,37.0,0.833333333333,Dotted Eighth
1141726,1156574,41,75,37.5,0.5,Eighth
1141726,1156574,42,72,37.5,0.5,Eighth
1156574,1179102,42,70,38.0,0.5,Eighth
1156574,1179102,41,74,38.0,0.5,Eighth
1156574,1190366,41,82,38.0,1.0,Quarter
1179102,1190366,41,73,38.5,0.5,Eighth
1179102,1190366,42,69,38.5,0.5,Eighth
1190366,1217502,41,74,39.0,0.833333333333,Dotted Eighth
1190366,1209310,42,70,39.0,0.5,Eighth
1190366,1209310,41,74,39.0,0.5,Eighth
1209310,1221598,41,72,39.5,0.489583333333,Eighth
1209310,1221598,42,68,39.5,0.489583333333,Eighth
1222110,1234398,41,70,40.0,0.5,Eighth
1222110,1243102,41,77,40.0,0.833333333333,Dotted Eighth
1222110,1234398,42,67,40.0,0.5,Eighth
1234398,1247710,41,69,40.5,0.5,Eighth
1234398,1247710,42,66,40.5,0.5,Eighth
1247710,1268702,41,70,41.0,0.5,Eighth
1247710,1268702,42,67,41.0,0.5,Eighth
1247710,1266142,41,75,41.0,0.375,Dotted Sixteenth
1268702,1279454,42,63,41.5,0.489583333333,Eighth
1268702,1274334,41,72,41.5,0.25,Sixteenth
1268702,1279454,41,67,41.5,0.489583333333,Eighth
1279966,1307614,41,69,42.0,1.0,Quarter
1279966,1292766,41,65,42.0,0.5,Eighth
1279966,1292766,42,62,42.0,0.5,Eighth
1292766,1307614,42,60,42.5,0.5,Eighth
1292766,1307614,41,63,42.5,0.5,Eighth
1307614,1319902,42,58,43.0,0.5,Eighth
1307614,1334238,41,70,43.0,0.833333333333,Dotted Eighth
1307614,1319902,41,62,43.0,0.5,Eighth
1319902,1338334,42,62,43.5,0.489583333333,Eighth
1319902,1338334,41,65,43.5,0.489583333333,Eighth
1338846,1372638,41,72,44.0,0.833333333333,Dotted Eighth
1338846,1372638,42,53,44.0,0.833333333333,Dotted Eighth
1338846,1352670,41,69,44.0,0.5,Eighth
1352670,1376222,41,65,44.5,0.5,Eighth
1376222,1380318,41,74,45.0,0.166666666667,Triplet Sixteenth
1376222,1387998,41,71,45.0,0.5,Eighth
1376222,1427422,42,65,45.0,1.83333333333,Half
1380318,1384414,41,75,45.1666666667,0.166666666667,Triplet Sixteenth
